mission,filter,tile_id,path,file_format,naxis1,naxis2,pixscale_mas,ra_min,ra_max,dec_min,dec_max,corners_ra,corners_dec,coverage_mask_path,n_pix_total,n_pix_observed,n_pix_after_erosion
Euclid,NIR-J,TILE101538497,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101538497-18E0FE_20250515T183536.059356Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.881141462701,150.16452916478013,1.1083580112619618,1.391662124873849,"[150.16451387955027, 149.8811567509285, 149.881141462701, 150.16452916478013]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101538497.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101538498,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101538498-74BB7C_20250516T030000.672934Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.131179544701,150.41456724678014,1.1083580112619618,1.391662124873849,"[150.41455196155027, 150.13119483292851, 150.131179544701, 150.41456724678014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101538498.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101538499,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101538499-799B70_20250516T155322.857388Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.38121762670102,150.66460532878014,1.1083580112619618,1.391662124873849,"[150.66459004355028, 150.38123291492852, 150.38121762670102, 150.66460532878014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101538499.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101538500,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101538500-15626A_20250515T182001.073125Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.63125570870102,150.91464341078014,1.1083580112619618,1.391662124873849,"[150.91462812555028, 150.63127099692852, 150.63125570870102, 150.91464341078014]","[1.10835801259061, 1.1083580112619618, 1.3916621232054731, 1.391662124873849]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101538500.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539933,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539933-BD4484_20250515T182034.257961Z_00.00.fits,single_hdu,10200,10200,100.000000000008,148.8937422891215,149.1771627321495,1.3583572467269085,1.6416613604571544,"[149.17714438667153, 148.89376063819728, 148.8937422891215, 149.1771627321495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539933.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539934,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539934-59FA02_20250515T194400.414834Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.14380179652147,149.42722223954948,1.3583572467269085,1.6416613604571544,"[149.4272038940715, 149.14382014559726, 149.14380179652147, 149.42722223954948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539934.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539935,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539935-1990B7_20250515T211855.026563Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.39386130392148,149.6772817469495,1.3583572467269085,1.6416613604571544,"[149.67726340147152, 149.39387965299727, 149.39386130392148, 149.6772817469495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539935.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539936,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539936-37F4F4_20250516T062310.143072Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.6439208113215,149.9273412543495,1.3583572467269085,1.6416613604571544,"[149.92732290887153, 149.64393916039728, 149.6439208113215, 149.9273412543495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539936.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539937,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539937-CCD946_20250517T104547.951073Z_00.00.fits,single_hdu,10200,10200,100.000000000008,149.89398031872147,150.17740076174948,1.3583572467269085,1.6416613604571544,"[150.1773824162715, 149.89399866779726, 149.89398031872147, 150.17740076174948]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539937.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539938,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539938-BA355E_20250516T143442.725807Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.14403982612149,150.4274602691495,1.3583572467269085,1.6416613604571544,"[150.42744192367152, 150.14405817519727, 150.14403982612149, 150.4274602691495]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539938.fits.gz,104040000,103632400,103632400
Euclid,NIR-J,TILE101539939,/Volumes/exdisk1/data/Euclid/COSMOS_DR1/EUC_MER_BGSUB-MOSAIC-NIR-J_TILE101539939-DF9E29_20250516T125224.751746Z_00.00.fits,single_hdu,10200,10200,100.000000000008,150.39409933352147,150.67751977654947,1.3583572467269085,1.6416613604571544,"[150.6775014310715, 150.39411768259725, 150.39409933352147, 150.67751977654947]","[1.3583572483553434, 1.3583572467269085, 1.6416613584889208, 1.6416613604571544]",/Users/suzuki/github/projects_cosmos/csvfiles_star/v04/coverage/Euclid_NIR-J_TILE101539939.fits.gz,104040000,103632400,103632400
