euclid_id,hst_id,jwst_id,ra_ref,dec_ref,n_epochs,has_HST,has_JWST,pm_ra_mas_yr,pm_dec_mas_yr,pm_tot_mas_yr,dra_HE_mas,ddec_HE_mas,dra_JE_mas,ddec_JE_mas
VIS_101539935_0139157,F814W_020_0196061,,149.57558361490524,1.5889587157925293,2,True,False,-181.2731192104559,-36.90637321642935,184.99195693942625,-3534.82582460389,-719.6742777203724,,
VIS_101539935_0139179,F814W_021_0226591,,149.49354471584493,1.5892838425721127,2,True,False,-153.51631846624298,150.02397995506666,214.6496088908321,-2993.568210091738,2925.4676091238,,
VIS_101539935_0139184,F814W_020_0196146,,149.57392350166305,1.5893696348343505,2,True,False,-1.2667956178338426,-1.3508012968279979,1.8518734516362687,-24.702514547759932,-26.340625288145958,,
VIS_101539935_0139200,F814W_020_0196213,,149.58007442853466,1.5896067070998443,2,True,False,-38.019332194753375,13.368020396816641,40.30103708175159,-741.3769777976908,260.6763977379245,,
VIS_101539935_0139210,F814W_020_0196272,,149.5818009619676,1.5896740789559802,2,True,False,-2.0689954585130557,-2.0168944161560796,2.889395316198395,-40.345411441004586,-39.32944111504355,,
VIS_101539935_0139220,F814W_021_0227217,,149.50184435505844,1.5897950339866023,2,True,False,2.946644658973491,-2.7500962807936755,4.030600984951525,57.45957084998307,-53.626877475476675,,
VIS_101539935_0139259,F814W_020_0196461,,149.58246529537792,1.590126889329053,2,True,False,-2.182606284721593,-5.604144229496801,6.014166836653976,-42.56082255207106,-109.28081247518762,,
VIS_101539935_0139272,F814W_021_0227384,,149.4941888792748,1.590220023824322,2,True,False,-18.373681148486273,9.57964208812001,20.72104489360322,-358.28678239548236,186.8030207183402,,
VIS_101539935_0139276,F814W_021_0227537,,149.49452044003752,1.590263297468707,2,True,False,-177.97500629271048,-50.03578115971681,184.87477453983118,-3470.5126227078545,-975.6977326144778,,
VIS_101539935_0139311,F814W_020_0196602,,149.5869768054795,1.590521257866414,2,True,False,-1.6319893001786965,-2.763590310482191,3.209489130701147,-31.82379135348458,-53.89001105440272,,
VIS_101539935_0139312,F814W_020_0196875,,149.57765403798248,1.5905239644849556,2,True,False,-26.620311946193844,-143.81770574592915,146.26063549067237,-519.09608295078,-2804.4452620456186,,
VIS_101539935_0139328,F814W_021_0227600,,149.50052694172794,1.590655469825788,2,True,False,0.4333135202583435,-2.6131280331371114,2.648810813252941,8.449613645037699,-50.95599664617367,,
VIS_101539935_0139331,F814W_021_0227988,,149.49355510899352,1.590715832137975,2,True,False,-163.3015863602592,-166.93471846238594,233.52646174661504,-3184.380934025054,-3255.227010016526,,
VIS_101539935_0139350,F814W_020_0196719,,149.57565158786218,1.5908789838001467,2,True,False,-1.5609518338139508,-2.931944458581462,3.3215762727496827,-30.43856075937204,-57.1729169423385,,
VIS_101539935_0139430,F814W_021_0228172,,149.49250262874747,1.5917491734193738,2,True,False,-228.14025975447652,-52.5721770499989,234.11922586711339,-4448.735065212292,-1025.1574524749785,,
VIS_101539935_0139436,F814W_020_0197061,,149.58065057500818,1.5918187652087612,2,True,False,-1.58958511283362,-2.006160426786935,2.5595820926370405,-30.996909700255593,-39.12012832234524,,
VIS_101539935_0139452,F814W_021_0228228,,149.4957068721528,1.591954396761242,2,True,False,-184.03685586597092,-38.00218774358928,187.91947900718318,-3588.718689386433,-741.042660999991,,
VIS_101539935_0139483,F814W_021_0228315,,149.53918835542493,1.5923139903243688,2,True,False,-7.0614404873042735,-14.61178345297371,16.228621550591914,-137.69808950243333,-284.9297773329873,,
VIS_101539935_0139545,F814W_020_0197653,,149.5852177159442,1.5929453931645385,2,True,False,128.7260447035302,-108.0670773909959,168.07405451421332,2510.1578717188386,-2107.30800912442,,
VIS_101539935_0139550,F814W_020_0197699,,149.57595066504456,1.5930130865328145,2,True,False,-63.11447989991286,-115.9423735845877,132.00784660566433,-1230.7323580483007,-2260.87628489946,,
VIS_101539935_0139643,F814W_021_0228533,,149.51094389551764,1.5938028287651973,2,True,False,-53.22810967734736,166.837937865762,175.12318284888377,-1037.9481387082735,3253.339788382359,,
VIS_101539935_0139657,F814W_020_0197831,,149.58155704376097,1.594056395939819,2,True,False,-1.0955254339745073,-3.7814521466937268,3.9369475884522043,-21.362745962502892,-73.73831686052768,,
VIS_101539935_0139658,F814W_020_0197830,,149.57543069493605,1.5940495519680367,2,True,False,-1.957209715187552,-1.8913246236843624,2.721723479962528,-38.16558944615726,-36.88083016184507,,
VIS_101539935_0139699,F814W_021_0229092,,149.5028428763236,1.5945524425610924,2,True,False,63.44617992304999,49.06409779005335,80.20413604534338,1237.2005084994748,956.7499069060403,,
VIS_101539935_0139795,F814W_020_0198249,,149.58319847409066,1.5954812403417802,2,True,False,-88.6722929783949,28.472680489640606,93.13146125940183,-1729.1097130787007,555.2172695479918,,
VIS_101539935_0139851,F814W_021_0229845,,149.52696057194814,1.5959992953050768,2,True,False,-20.272160062508874,-38.58260417952846,43.58414641672069,-395.30712121892304,-752.3607815008049,,
VIS_101539935_0139867,F814W_021_0229895,,149.52731898630637,1.5961424712851544,2,True,False,-2.7820914071814635,-32.310983704638616,32.43053654442576,-54.25078244003854,-630.064182240453,,
VIS_101539935_0139871,F814W_020_0198231,,149.57715362067927,1.5961533255998277,2,True,False,-61.16176226699085,162.38930392494885,173.5253502887498,-1192.6543642063216,3166.5914265365027,,
VIS_101539935_0139873,F814W_020_0198505,,149.57527259868107,1.5961955175570526,2,True,False,-5.885930617541929,1.4883980671133765,6.071203179000381,-114.77564704206762,29.023762308710843,,
