found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan
Euclid VIS,VIS_101545700_1722026,150.78394444461065,2.5229652498809134,-8.64186954498291,455.76092529296875,266119.0,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539936_0183705,149.87256810500986,1.5575022175364925,-8.406179428100586,439.0073547363281,265811.1875,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541376_0487883,149.9019168174847,1.6109280049712782,-8.203316688537598,305.183837890625,265382.09375,101541376,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545699_1605067,150.48199399779136,2.371714300104558,-9.143733024597168,567.6866455078125,264677.375,101545699,True,True,True,True,False,False,True,True,True
Euclid VIS,VIS_101539936_0189518,149.89193229005522,1.6098626838414842,-8.420202255249023,434.7422180175781,263228.71875,101539936,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1333486,150.84367878069924,2.1917289347664113,-8.927022933959961,519.8045043945312,262890.6875,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101542814_0659366,149.42706949831265,1.9031237740188938,-8.662032127380371,486.0157165527344,261024.421875,101542814,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539939_0344429,150.64828361938171,1.4840980814602596,-8.457317352294922,411.3725280761719,259653.890625,101539939,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101545700_1758917,150.86749184176506,2.6018544657235614,-8.429487228393555,443.0732727050781,258710.6875,101545700,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541374_0441918,149.41857308515955,1.8725924822346918,-8.763607025146484,514.1926879882812,256701.75,101541374,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548575_2331257,150.2934152852027,2.9520613882958378,-8.642424583435059,487.4376525878906,254741.8125,101548575,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539938_0276119,150.31879951465328,1.5474732292158866,-7.985312461853027,312.1382141113281,254610.46875,101539938,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101544260_1390832,150.8519160297873,2.3574290372655846,-8.740674018859863,497.513671875,251617.109375,101544260,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2420388,150.29341373109062,2.9520623123472856,-8.654644012451172,470.001708984375,251318.53125,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541379_0567848,150.68475397115293,1.742674807447895,-8.462577819824219,368.3792419433594,247176.96875,101541379,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101541374_0422720,149.4044021658979,1.7678148939691867,-8.510342597961426,489.883544921875,244565.828125,101541374,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101548576_2416045,150.49878106819915,2.9120437623205437,-8.445365905761719,456.10064697265625,243885.375,101548576,False,True,False,True,False,False,False,True,True
Euclid VIS,VIS_101539937_0229884,149.92895395723718,1.4875615606196457,-8.291322708129883,382.6533203125,241914.0625,101539937,False,True,False,True,False,False,False,True,True
