primary_id,jwst_id,desi_targetid,desi_type,desi_z,desi_zerr,desi_zwarn,desi_sep,our_cls,is_agn,F814W,gaia_pmra,gaia_pmdec,gaia_pmtot,gaia_pmtoterr,gaia_pmra_err,gaia_pmdec_err,pmtot_HST_Euclid_VIS,pmerr_HST_Euclid_VIS,pmflag_HST_Euclid_VIS,pmtot_HST_Euclid_NISP,pmerr_HST_Euclid_NISP,pmflag_HST_Euclid_NISP,pmtot_HST_JWST,pmerr_HST_JWST,pmflag_HST_JWST,pmtot_JWST_Euclid_VIS,pmerr_JWST_Euclid_VIS,pmflag_JWST_Euclid_VIS,pmtot_JWST_Euclid_NISP,pmerr_JWST_Euclid_NISP,pmflag_JWST_Euclid_NISP
202306,202306.0,3.908983754591466e+16,star,-3.334203696363132e-05,1.6183945287503242e-05,0.0,0.0466885723124567,star,False,20.81139,,,,,,,4.23073470110055,1.886448526596633,ok,4.23073470110055,7.941985904229626,ok,8.41652906740728,1.6644092140750695,ok,23.08297946853237,36.05748624244278,ok,23.08297946853237,63.28423789221321,ok
206463,206463.0,3.908983754591466e+16,star,0.00011089053432949103,7.613120912333595e-06,0.0,0.05565177839161518,star,False,19.540693,-13.501272913243954,5.883710591284196,14.727607429582196,2.8804932589731864,1.6923179626464844,2.330944299697876,3.9323358108515483,1.8637240392408219,ok,3.9323358108515483,2.327541283354237,ok,15.94508198443754,1.6643713223643843,gaia_consistent,57.36785065722007,36.056030211926796,ok,57.36785065722007,63.26345298945713,ok
206439,206439.0,3.9627835555451864e+16,galaxy,0.8830099582995423,6.906370877133696e-05,0.0,0.03209621759494761,AGN/QSO,True,22.090376,,,,,,,0.6429434641390663,1.7848932192085756,ok,4.139516437100389,2.4292304896801356,ok,0.41517527745365457,1.6654453724575184,ok,29.67184124382124,36.074088833415914,ok,29.67184124382124,63.323810544789595,ok
211153,211153.0,3.908983755010187e+16,galaxy,0.0007246593101494632,6.276402149987826e-05,4.0,0.024824405351436436,star,False,22.405764,,,,,,,2.2098942610233636,1.8276259947609519,ok,10.320428027713884,2.5659819690056174,ok,6.198858155853751,1.6648304123363429,ok,16.397832622065472,36.06158608901365,ok,16.397832622065472,63.568373601836434,ok
210458,210458.0,3.9089837545914664e+16,star,0.0001558594726192929,4.410437450920214e-06,0.0,0.15935493409057255,star,False,19.044809,-3.5319071068543444,-36.47790880526729,36.648495175338994,1.8534345715153426,1.021659255027771,1.5464255809783936,7.725654352583076,1.7520754187767034,ok,7.725654352583076,2.2830595621964456,ok,37.53811423022635,1.664366179072939,gaia_consistent,28.123084831448377,36.05576821873113,gaia_consistent,28.123084831448377,63.25997546634238,gaia_consistent
215034,215034.0,3.962784159943898e+16,quasar,1.9514778718363184,0.0005816597288625391,0.0,0.026317853522148923,AGN/QSO,True,22.37089,,,,,,,7.17312708945149,1.8662478448884816,ok,7.17312708945149,2.551653875619039,ok,5.596416694405886,1.6647499151111798,ok,11.322796469534607,36.05994262203954,ok,11.322796469534607,63.685036385996376,ok
6326,6326.0,3.908983739489956e+16,galaxy,0.3395622277350798,5.925125906426232e-05,0.0,0.02006097612242479,AGN/QSO,True,19.845312,,,,,,,5.95692447168026,1.7339329262392562,ok,5.95692447168026,2.280702525200904,ok,7.282799012817654,1.6644102227236643,ok,165.67849887446482,36.05813920200024,ok,165.67849887446482,63.28714816588622,ok
4796,4796.0,3.9089837550091784e+16,star,0.00017424156211562906,2.1988121896115052e-05,0.0,0.01614506513345938,star,False,20.24544,0.8706744634349646,-3.9412398384247505,4.0362662802724145,1.0186682963272309,0.7506168484687805,0.688664972782135,1.8621377454936026,1.7584209738299403,ok,1.8621377454936026,2.4384745753847734,ok,6.1335987205572,1.6643856574944653,gaia_consistent,7.030511196502286,36.05612049183886,gaia_consistent,7.030511196502286,63.315730084879064,gaia_consistent
5363,5363.0,3.908983755008913e+16,galaxy,0.720220467648563,7.834625155604951e-05,4.0,0.030211875361256788,star,False,23.047024,,,,,,,2.5675449169135396,1.7493808011531489,ok,2.5675449169135396,2.2360871645168574,ok,6.624449791942784,1.6650626211162827,ok,29.67218426459887,36.067582474984064,ok,29.67218426459887,63.80109275009454,ok
216322,216322.0,234538995286018.0,star,0.00021683126608644805,8.169855588241224e-06,0.0,0.43770748671520426,star,False,21.48683,,,,,,,6.689280625086677,1.7803686575283548,ok,6.689280625086677,2.672239398685415,ok,13.929974047281204,1.6644766704948275,ok,11.267940830411595,36.05887103368099,ok,11.267940830411595,63.32484004758966,ok
13019,13019.0,3.9089837545917096e+16,star,-6.245616505055754e-05,2.7710395362014636e-05,0.0,0.03298473217825832,star,False,21.014057,,,,,,,7.835043853453241,1.850207304904739,ok,7.835043853453241,3.1118547451655596,ok,1.1197677548352405,1.6644221482708272,ok,10.917875344194801,36.05678998801186,ok,10.917875344194801,63.308381510018215,ok
