found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,veto_gaia,veto_peak,veto_local,veto_any,sharpness
Euclid VIS,VIS_101548575_2322735,150.07149834959804,2.8673053463701628,-0.584282398223877,0.1235179454088211,64.55223083496094,101548575,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6471834182739258
Euclid VIS,VIS_101544258_1240943,150.37668804518313,2.134528700304286,0.8472833633422852,0.08972755074501038,64.54931640625,101544258,False,True,True,True,False,False,False,True,True,False,False,False,False,0.777681827545166
JWST F115W,F115W_B7_1096176,150.11150415151738,2.4095575812965784,-3.928062915802002,1.900856375694275,64.54061889648438,B7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.48224765062332153
Euclid VIS,VIS_101547133_1788361,149.52266464407253,2.8663866256933335,-0.18522612750530243,0.15831373631954193,64.53783416748047,101547133,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7646679878234863
Euclid VIS,VIS_101545700_1663340,150.74578615575896,2.388355282472409,-0.9270092844963074,0.11051716655492783,64.53102111816406,101545700,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7348999977111816
Euclid VIS,VIS_101539935_0142699,149.51731227809884,1.624411831273396,0.50177001953125,0.1143929660320282,64.53047943115234,101539935,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7702873945236206
JWST F115W,F115W_A6_0403958,149.7018095330436,1.9801007845855687,-3.8534321784973145,1.9032073020935059,64.52433776855469,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6405304074287415
Euclid VIS,VIS_101544256_1141160,149.8946499340031,2.1942218856180156,0.7997152805328369,0.0731838196516037,64.52415466308594,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7024504542350769
JWST F115W,F115W_A8_0569445,150.01686881968428,2.0285954348252804,-4.058351039886475,1.9200340509414673,64.51371765136719,A8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5949711203575134
Euclid VIS,VIS_101544256_1133583,149.78265155025898,2.145908755058008,-0.277022123336792,0.07317014783620834,64.51210021972656,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.531356930732727
Euclid VIS,VIS_101544256_1150577,149.86423532020177,2.255805727310842,0.24822093546390533,0.07316023856401443,64.50335693359375,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.581943154335022
Euclid VIS,VIS_101541376_0506476,149.88559568025738,1.7353081699050128,-0.21423780918121338,0.07417634129524231,64.50234985351562,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.638501763343811
JWST F115W,F115W_B8_1109224,150.1155446871336,2.219992583041124,-3.1499810218811035,1.8618947267532349,64.49617767333984,B8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6370300054550171
Euclid VIS,VIS_101545696_1479215,149.94488346398086,2.49338486005816,-0.35245537757873535,0.09002555161714554,64.4926528930664,101545696,False,True,True,True,False,False,True,True,True,False,False,False,False,0.5862777233123779
JWST F115W,F115W_B7_1049300,150.03476180327897,2.2633938716870303,-3.7422871589660645,1.8993558883666992,64.48966979980469,B7,False,True,False,True,False,True,False,True,True,False,False,False,False,0.663235068321228
Euclid VIS,VIS_101542816_0765975,149.95645352278405,1.965078715405697,-0.45469409227371216,0.09153731167316437,64.4824447631836,101542816,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6030554175376892
JWST F115W,F115W_A8_0554947,150.00296479926004,1.9696409987820593,-2.519686222076416,1.9189047813415527,64.47577667236328,A8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.7346974015235901
JWST F115W,F115W_B10_0728234,150.38509918955333,2.2771324490326785,-3.7151753902435303,1.9599502086639404,64.47435760498047,B10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.5502415299415588
JWST F115W,F115W_A4_0322147,150.28555271750457,2.0791699589387975,-3.074382781982422,1.903473138809204,64.4707260131836,A4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.650022029876709
Euclid VIS,VIS_101544258_1260753,150.25104967282556,2.2479384671808726,-0.30517852306365967,0.08961258083581924,64.46661376953125,101544258,False,True,True,True,False,False,False,True,True,False,False,False,False,0.5975770354270935
Euclid VIS,VIS_101544256_1160681,149.9826131579574,2.3137429419759785,0.2942252457141876,0.07311257719993591,64.46134185791016,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6684150099754333
Euclid VIS,VIS_101545697_1562752,150.05239763411186,2.607891184941574,-0.8007073402404785,0.0924447774887085,64.45516204833984,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5888416767120361
Euclid VIS,VIS_101544257_1225791,150.17251510776657,2.3591524561705657,0.09750646352767944,0.08038682490587234,64.4539566040039,101544257,False,True,True,True,False,False,False,True,True,False,False,False,False,0.657673180103302
Euclid VIS,VIS_101541376_0495031,149.80791454354033,1.6563856382454758,1.020993947982788,0.07411210983991623,64.44649505615234,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7743690013885498
JWST F115W,F115W_B9_1181643,150.22034228933194,2.2185752430172263,-3.039909601211548,1.8828054666519165,64.44589233398438,B9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7519866824150085
JWST F115W,F115W_B7_1049634,149.9420347999834,2.298842735514638,-4.074596405029297,1.897992491722107,64.44337463378906,B7,False,True,False,True,False,True,True,True,True,False,False,False,False,0.5517918467521667
JWST F115W,F115W_A4_0283801,150.1686635712677,1.9802673934337804,-3.7247416973114014,1.9025654792785645,64.43998718261719,A4,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6774275898933411
JWST F115W,F115W_A6_0399999,149.8078279791612,1.922379038465917,-3.68666934967041,1.900489330291748,64.43218994140625,A6,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6566917300224304
Euclid VIS,VIS_101541379_0559863,150.672050331769,1.6688941746346337,0.1091841459274292,0.09602227807044983,64.42951202392578,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6662257313728333
Euclid VIS,VIS_101545697_1549323,150.0186339708741,2.5059747316605914,-0.7774401307106018,0.09240081161260605,64.42450714111328,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.679990828037262
Euclid VIS,VIS_101544257_1216536,150.0975033410505,2.2985684162296387,0.18265020847320557,0.08034596592187881,64.42119598388672,101544257,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6557582020759583
Euclid VIS,VIS_101541379_0575398,150.48448105736045,1.8063359153844003,-0.23800155520439148,0.0960085317492485,64.4202880859375,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6371484398841858
Euclid VIS,VIS_101547135_1806925,149.8523273203189,2.682458250136336,0.4537317156791687,0.1121562048792839,64.40406799316406,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7159356474876404
Euclid VIS,VIS_101545697_1559971,150.16351589317887,2.587318830995105,0.22860115766525269,0.09236588329076767,64.40015411376953,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.661166250705719
Euclid VIS,VIS_101541376_0492257,149.8257930075526,1.6371161502530067,0.2196923792362213,0.07405786961317062,64.39932250976562,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6220885515213013
Euclid VIS,VIS_101545697_1554751,150.07095583221948,2.5492485864702874,0.12161661684513092,0.09236344695091248,64.3984603881836,101545697,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6844937205314636
Euclid VIS,VIS_101539935_0140500,149.6062811480996,1.6023288587359799,-0.9260818958282471,0.11415578424930573,64.39668273925781,101539935,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6815325021743774
Euclid VIS,VIS_101542817_0836492,150.16070479949403,1.9893339754346036,0.4346778690814972,0.08758051693439484,64.38916778564453,101542817,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6987950801849365
Euclid VIS,VIS_101544258_1257371,150.45866540088008,2.221534560090018,0.033087845891714096,0.08949893712997437,64.38485717773438,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6535108685493469
JWST F115W,F115W_A9_0598479,150.20058527457593,1.8349645363020242,-3.2491726875305176,1.9017630815505981,64.3819808959961,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.70729660987854
JWST F115W,F115W_B9_1177955,150.34324546107686,2.1609337481101125,-3.300522804260254,1.88089120388031,64.38037109375,B9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6809338927268982
Euclid VIS,VIS_101542818_0935298,150.32965520410133,2.075184159307032,0.046828966587781906,0.09850305318832397,64.3717041015625,101542818,False,True,True,True,False,False,False,True,True,False,False,False,False,0.7066947817802429
JWST F115W,F115W_B9_1207617,150.37431595485472,2.252587812666867,-3.3154425621032715,1.880535364151001,64.36819458007812,B9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6549354791641235
Euclid VIS,VIS_101542818_0939101,150.43520941285158,2.105348962765838,0.2726114094257355,0.09849221259355545,64.36461639404297,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6702225804328918
Euclid VIS,VIS_101541379_0565768,150.67228391711643,1.7241227521442124,-0.033478930592536926,0.0959216058254242,64.3619613647461,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.681844174861908
Euclid VIS,VIS_101545699_1630596,150.58813687088366,2.5228994785555394,-0.37647828459739685,0.13804344832897186,64.36117553710938,101545699,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6367668509483337
Euclid VIS,VIS_101547135_1835779,149.95901029774944,2.81613320393279,-0.9852616786956787,0.11208003759384155,64.3603286743164,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7505561709403992
JWST F115W,F115W_A6_0419365,149.7298010253213,2.033135796820607,-3.0451979637145996,1.898229718208313,64.35557556152344,A6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6654565930366516
JWST F115W,F115W_A10_0094424,150.33036787658983,1.8180824236954904,-3.1927502155303955,1.9033807516098022,64.35408020019531,A10,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6677523851394653
JWST F115W,F115W_A7_0483917,149.85173743822173,2.0016721148699124,-3.0595035552978516,1.9036301374435425,64.35067749023438,A7,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6240813732147217
Euclid VIS,VIS_101544258_1276895,150.41146373382435,2.3618063445742634,0.26168835163116455,0.08945130556821823,64.35059356689453,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6691715121269226
Euclid VIS,VIS_101544258_1255714,150.35917491143383,2.2090252664746495,0.2647407650947571,0.08944008499383926,64.34252166748047,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.654899537563324
Euclid VIS,VIS_101544258_1250083,150.41588229759077,2.170590078727887,-0.6154297590255737,0.08943545818328857,64.33918762207031,101544258,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7193455696105957
Euclid VIS,VIS_101545696_1459142,149.95460624497971,2.4093867451519135,-0.5616752505302429,0.08981018513441086,64.33837127685547,101545696,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6512869596481323
Euclid VIS,VIS_101547136_1914502,150.24985697197857,2.7775047555397907,-0.9495330452919006,0.12394355982542038,64.33372497558594,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6831032633781433
Euclid VIS,VIS_101539939_0358357,150.6639761075555,1.6027767800309216,0.27069157361984253,0.10191177576780319,64.32561492919922,101539939,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7003299593925476
JWST F115W,F115W_A2_0151342,149.89817204105182,2.1790901260410505,-2.7579541206359863,1.8988920450210571,64.31867980957031,A2,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7644709944725037
JWST F115W,F115W_B10_0733474,150.45976401636912,2.274020616258024,-4.080145359039307,1.955207347869873,64.3183364868164,B10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.690194845199585
Euclid VIS,VIS_101547137_2002600,150.25779675933765,2.7094418740979647,-0.3519878089427948,0.12050048261880875,64.31420135498047,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6423161625862122
JWST F115W,F115W_B10_0747127,150.4284115846205,2.303815417786192,-4.086421489715576,1.955080270767212,64.31415557861328,B10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7950522899627686
Euclid VIS,VIS_101544256_1141545,149.90179185456344,2.1965787273120827,-0.039613813161849976,0.07293368130922318,64.3036117553711,101544256,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6144667267799377
Euclid VIS,VIS_101542819_0949592,150.44503177631745,2.0522533776119167,-0.25493937730789185,0.2084399312734604,64.30284118652344,101542819,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7618341445922852
Euclid VIS,VIS_101541375_0467885,149.54110432922081,1.7581288515360718,0.26928526163101196,0.08250319212675095,64.30060577392578,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6777373552322388
Euclid VIS,VIS_101545696_1520916,149.7782521702265,2.6100528023496286,-0.08182571828365326,0.08975137025117874,64.29623413085938,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7411624789237976
Euclid VIS,VIS_101545694_1411628,149.47984058548903,2.4154097859952066,-0.07106870412826538,0.12240559607744217,64.2833480834961,101545694,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7257306575775146
JWST F115W,F115W_A10_0079496,150.27925244545233,1.7641141012816968,-4.049319267272949,1.9012773036956787,64.282958984375,A10,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5279203057289124
Euclid VIS,VIS_101547135_1803095,150.0233204144313,2.6678669360793372,-0.952948808670044,0.11193932592868805,64.27952575683594,101547135,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6012783646583557
JWST F115W,F115W_A7_0494459,149.91008323777268,2.011806061515546,-3.978864908218384,1.901451587677002,64.27703857421875,A7,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6562129259109497
JWST F115W,F115W_B8_1104612,150.14547128164568,2.195696849215996,-3.008094072341919,1.8552837371826172,64.26716613769531,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7543919682502747
JWST F115W,F115W_A8_0564375,150.12820027156937,1.9630878556500522,-3.839353322982788,1.9126415252685547,64.26532745361328,A8,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6550014615058899
JWST F115W,F115W_A3_0277633,150.14328766852876,2.1941005719622733,-3.223297595977783,1.8659120798110962,64.26455688476562,A3,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6498739123344421
Euclid VIS,VIS_101545698_1590865,150.2800749007814,2.5446691215730213,0.10178869962692261,0.10252367705106735,64.26285552978516,101545698,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6691592931747437
JWST F115W,F115W_B4_0893019,150.35626773216228,2.41977312658604,-3.426297903060913,1.9036635160446167,64.26164245605469,B4,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6674036383628845
JWST F115W,F115W_A9_0616504,150.20026613873722,1.9047077574118194,-3.277617931365967,1.8980923891067505,64.2577133178711,A9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6581299901008606
Euclid VIS,VIS_101542818_0942878,150.2613738795924,2.137259004938708,0.4457544982433319,0.09832381457090378,64.25457000732422,101542818,True,True,True,True,False,False,True,True,True,False,False,False,False,0.7107333540916443
Euclid VIS,VIS_101545697_1552747,150.04870581683295,2.532997885541321,-0.4013020098209381,0.09213104844093323,64.2364273071289,101545697,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6939811110496521
JWST F115W,F115W_A9_0620236,150.11583563273246,1.9508932870464177,-3.525503635406494,1.8974357843399048,64.23548889160156,A9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6637760996818542
Euclid VIS,VIS_101544256_1149325,149.8828659001652,2.2481374021326292,-0.06260712444782257,0.07284951955080032,64.22940826416016,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6317099332809448
JWST F115W,F115W_A2_0157353,150.01027069295117,2.152121751406795,-4.083456993103027,1.896131992340088,64.22518920898438,A2,False,True,False,True,True,True,True,True,True,False,False,False,False,0.48393577337265015
Euclid VIS,VIS_101547137_1996247,150.48427553576064,2.646658688266793,0.002919328399002552,0.12032778561115265,64.22203063964844,101547137,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6966687440872192
JWST F115W,F115W_A1_0058869,149.8682156629624,2.279932305282099,-3.7283895015716553,1.8115811347961426,64.213134765625,A1,False,True,False,True,True,True,True,True,True,False,False,False,False,0.8225537538528442
JWST F115W,F115W_B9_1169131,150.28515096192695,2.1492648034062554,-3.600025177001953,1.8759745359420776,64.21208190917969,B9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7287078499794006
JWST F115W,F115W_A9_0580316,150.1049180843926,1.8051619666619518,-3.078601360321045,1.8966574668884277,64.20913696289062,A9,False,True,False,True,True,True,True,True,True,False,False,False,False,0.7197021842002869
Euclid VIS,VIS_101541379_0582553,150.43201369258574,1.8603933298568736,-0.4729899764060974,0.09568936377763748,64.20613098144531,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.5995529294013977
JWST F115W,F115W_B2_0775197,150.06284721053953,2.529611217771362,-3.7230231761932373,1.915055513381958,64.20272064208984,B2,False,True,False,True,False,True,False,True,True,False,False,False,False,0.5815917253494263
Euclid VIS,VIS_101548576_2410878,150.37438010555383,2.8627886387024595,-0.8124576807022095,0.12006203830242157,64.19937133789062,101548576,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6798194050788879
Euclid VIS,VIS_101544258_1243630,150.4784775997148,2.142682403831333,-0.18999813497066498,0.08923697471618652,64.19640350341797,101544258,True,True,True,True,False,False,False,True,True,False,False,False,False,0.7164155840873718
Euclid VIS,VIS_101541376_0489034,149.74985857081734,1.6182983437631553,0.1537250280380249,0.07382123917341232,64.19355773925781,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6591498851776123
JWST F115W,F115W_B9_1205852,150.29389913817732,2.2694820919305716,-3.190300703048706,1.8753540515899658,64.19084167480469,B9,False,True,False,True,False,True,True,True,True,False,False,False,False,0.7207977771759033
Euclid VIS,VIS_101545696_1521155,149.8147329928195,2.6108376766974914,-0.678037166595459,0.08960292488336563,64.18988800048828,101545696,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6916470527648926
JWST F115W,F115W_A10_0089676,150.2531706897959,1.8314678448657875,-3.8125271797180176,1.898523211479187,64.1898422241211,A10,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6159660220146179
Euclid VIS,VIS_101545697_1552333,150.13847170511818,2.529369115458655,-0.12440680712461472,0.09205850958824158,64.18584442138672,101545697,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6369149684906006
Euclid VIS,VIS_101539937_0247756,150.00915379138667,1.6410808918497897,0.38369864225387573,0.10152366757392883,64.18343353271484,101539937,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7023266553878784
Euclid VIS,VIS_101545698_1579877,150.33410089437217,2.4571578935418983,-0.399636447429657,0.10239695012569427,64.18342590332031,101545698,False,True,True,True,False,False,False,True,True,False,False,False,False,0.575876772403717
Euclid VIS,VIS_101541375_0487284,149.46127987743586,1.8905471395153726,0.23111802339553833,0.08235125243663788,64.18218994140625,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6948065757751465
Euclid VIS,VIS_101542818_0867871,150.41415023895468,1.8978085518568006,-0.213412344455719,0.09817668795585632,64.1584243774414,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.8222240805625916
JWST F115W,F115W_B1_0671654,149.93767351574283,2.5859958446234343,-3.459467887878418,1.917550802230835,64.15394592285156,B1,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6889739036560059
Euclid VIS,VIS_101544256_1161969,149.89592927084888,2.320600038277992,0.19243521988391876,0.07275576144456863,64.14674377441406,101544256,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6535877585411072
Euclid VIS,VIS_101545699_1637117,150.54712174208942,2.5543600995864035,-0.6543400287628174,0.1375659555196762,64.1385498046875,101545699,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6173790097236633
Euclid VIS,VIS_101544256_1154867,149.76981849194726,2.2819069558374445,0.3202519416809082,0.07274647057056427,64.1385498046875,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6416440606117249
Euclid VIS,VIS_101544258_1260584,150.4118187518883,2.246572844531231,0.14827363193035126,0.08915472775697708,64.13723754882812,101544258,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6808333396911621
Euclid VIS,VIS_101541375_0465293,149.47208320329344,1.7416596070857002,-0.6662918329238892,0.08227955549955368,64.12631225585938,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6025868058204651
Euclid VIS,VIS_101547138_2088006,150.51698576772924,2.6675139344250076,-1.2025529146194458,0.16807624697685242,64.12332916259766,101547138,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6146079301834106
JWST F115W,F115W_B9_1172605,150.33524342102262,2.138445394353278,-3.2016186714172363,1.8730480670928955,64.1119155883789,B9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6601887941360474
JWST F115W,F115W_B3_0855665,150.2128176909639,2.5373935642083603,-4.07912540435791,1.893216609954834,64.10787200927734,B3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.8204703330993652
Euclid VIS,VIS_101547136_1900280,150.04499230350197,2.6386647871685587,-0.2920689880847931,0.12350261211395264,64.10484313964844,101547136,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6694018840789795
Euclid VIS,VIS_101542818_0863349,150.29451364964666,1.8835311988555283,0.43327170610427856,0.09809435158967972,64.1046142578125,101542818,True,True,True,True,False,False,True,True,True,False,False,False,False,0.727530300617218
Euclid VIS,VIS_101542818_0894671,150.32506080483304,1.9626643317326715,0.24408432841300964,0.09808198362588882,64.0965347290039,101542818,True,True,True,True,False,False,False,True,True,False,False,False,False,0.68932044506073
JWST F115W,F115W_A10_0073383,150.31302319882903,1.7293731379895974,-3.8191940784454346,1.8955702781677246,64.09000396728516,A10,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5766729712486267
Euclid VIS,VIS_101545696_1469105,149.94845189492534,2.4613075991455804,-0.09461819380521774,0.08945867419242859,64.08655548095703,101545696,False,True,True,True,False,False,False,True,True,False,False,False,False,0.6227882504463196
Euclid VIS,VIS_101545696_1459029,149.9860578148296,2.4084148986818,-0.7797605991363525,0.08945293724536896,64.08244323730469,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6455091834068298
JWST F115W,F115W_A9_0598714,150.13954012167446,1.8594623358508549,-3.833644151687622,1.8928301334381104,64.0795669555664,A9,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5857325196266174
Euclid VIS,VIS_101541376_0506492,149.88756512363108,1.735412898794918,0.26900970935821533,0.07367783039808273,64.06884765625,101541376,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6442968249320984
Euclid VIS,VIS_101541375_0447245,149.5042835403887,1.6226407663633802,0.5693411231040955,0.08220503479242325,64.06822967529297,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7467583417892456
JWST F115W,F115W_B7_1101717,150.12760008305463,2.4169753116240744,-3.9915668964385986,1.88662588596344,64.05744171142578,B7,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6437925100326538
JWST F115W,F115W_B6_1017233,149.9459239695311,2.405832448125342,-3.3266618251800537,1.908128261566162,64.05582427978516,B6,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6920056939125061
Euclid VIS,VIS_101544256_1176872,149.89866966862252,2.3692997200206616,0.4848918318748474,0.07265151292085648,64.0548324584961,101544256,False,True,True,True,False,False,True,True,True,False,False,False,False,0.6578537821769714
Euclid VIS,VIS_101545696_1457536,149.90811504420043,2.3983021154242645,0.2433720827102661,0.08941081166267395,64.05226135253906,101545696,True,True,True,True,False,False,True,True,True,False,False,False,False,0.6643002033233643
JWST F115W,F115W_A1_0019909,149.87565861886702,2.1457414092717326,-2.8373076915740967,1.8070122003555298,64.05118560791016,A1,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6966063380241394
Euclid VIS,VIS_101545700_1655698,150.7339958813875,2.3692487160899627,0.014863592572510242,0.10969435423612595,64.05058288574219,101545700,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6522149443626404
Euclid VIS,VIS_101547136_1901274,150.17801477450365,2.6492659441119892,-0.003983780741691589,0.12339374423027039,64.04833984375,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6991753578186035
Euclid VIS,VIS_101542816_0781688,149.88440056666425,2.0692921393794808,0.13197222352027893,0.09092036634683609,64.04784393310547,101542816,True,True,True,True,False,False,False,True,True,False,False,False,False,0.6244180798530579
JWST F115W,F115W_B8_1107242,150.10190406739375,2.219611905350468,-3.3191416263580322,1.8488776683807373,64.0452651977539,B8,False,True,False,True,False,True,True,True,True,False,False,False,False,0.6368496417999268
Euclid VIS,VIS_101541379_0576705,150.50934971501508,1.816659904077157,0.42206281423568726,0.0954420417547226,64.0401840209961,101541379,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7076753973960876
Euclid VIS,VIS_101541375_0468529,149.48274244181468,1.7629845395874224,-0.4693925380706787,0.0821666568517685,64.03832244873047,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6401404142379761
JWST F115W,F115W_A3_0260657,150.18377203201197,2.115484439529299,-3.6407198905944824,1.85906183719635,64.02862548828125,A3,False,True,False,True,True,True,True,True,True,False,False,False,False,0.5647191405296326
JWST F115W,F115W_A8_0554852,150.11661961242433,1.9270487208180447,-3.2686164379119873,1.905435562133789,64.02320098876953,A8,False,True,False,True,True,True,True,True,True,False,False,False,False,0.6238123178482056
Euclid VIS,VIS_101545697_1551368,150.1746517933331,2.5221071876586,0.9095242023468018,0.09182340651750565,64.02192687988281,101545697,False,True,True,True,False,False,True,True,True,False,False,False,False,0.7970947623252869
Euclid VIS,VIS_101544256_1178045,149.74420027079813,2.3719971471417436,0.09587244689464569,0.07261351495981216,64.02133178710938,101544256,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6830121874809265
JWST F115W,F115W_A8_0564611,150.06290597388062,1.9898662412457715,-3.9406228065490723,1.9049899578094482,64.00823211669922,A8,False,True,False,True,True,True,False,True,True,False,False,False,False,0.5544285774230957
Euclid VIS,VIS_101547136_1914601,150.03542068814804,2.778425387319255,-0.10946803539991379,0.12331069260835648,64.0052261352539,101547136,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6664577126502991
Euclid VIS,VIS_101542817_0806658,150.01619443361366,1.8819500961871658,-0.6834176182746887,0.08705681562423706,64.00414276123047,101542817,True,True,True,True,False,False,True,True,True,False,False,False,False,0.5814049243927002
Euclid VIS,VIS_101541375_0460870,149.6479753780668,1.7130240953970528,0.31202080845832825,0.08212272077798843,64.00407409667969,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6597474813461304
Euclid VIS,VIS_101541375_0486796,149.59606511826541,1.8874268124461977,0.004976445343345404,0.0821031779050827,63.98884582519531,101541375,False,True,False,True,False,False,False,True,True,False,False,False,False,0.6586042046546936
JWST F115W,F115W_A9_0623792,150.15900631419254,1.9466412967473505,-3.519076108932495,1.8900837898254395,63.986595153808594,A9,False,True,False,True,False,True,False,True,True,False,False,False,False,0.6069468259811401
JWST F115W,F115W_A10_0072639,150.22478351428606,1.7598519480837251,-3.4724812507629395,1.8924477100372314,63.98442840576172,A10,False,True,False,True,True,True,False,True,True,False,False,False,False,0.6013586521148682
Euclid VIS,VIS_101545694_1421359,149.45471010881582,2.4737687665681642,-0.22314414381980896,0.1218254417181015,63.978668212890625,101545694,False,True,False,True,False,False,False,True,True,False,False,False,False,0.7407268285751343
