found_in,star_id,ra,dec,mag,peak,snr,tile,missing_jwst,missing_hst,in_jwst_fp,in_hst_fp,missing_euclid,in_euclid_fp,in_jwst_pix,in_hst_pix,real_orphan,vetoed_by_sat_v2,sharpness
JWST F115W,F115W_A9_0634972,150.26795287726344,1.9496503256140092,-6.972907066345215,93.95620727539062,3180.7783203125,A9,False,True,False,True,False,True,True,True,True,False,0.6896170377731323
JWST F115W,F115W_A10_0112078,150.26511778470544,1.9135378305035684,-6.847228527069092,91.76695251464844,3102.67822265625,A10,False,True,False,True,False,True,False,True,True,False,0.6981632709503174
JWST F115W,F115W_B5_0946559,150.45618058653767,2.3513247513582414,-6.812623023986816,95.1368179321289,3098.343505859375,B5,False,True,False,True,False,True,False,True,True,False,0.6925803422927856
JWST F115W,F115W_A9_0629273,150.13818980758342,1.9839558138118263,-6.898881912231445,90.59687805175781,3067.05224609375,A9,False,True,False,True,True,True,False,True,True,False,0.6633760929107666
JWST F115W,F115W_B10_0712436,150.4506894091713,2.166544453632264,-6.873560428619385,91.98957824707031,3026.081298828125,B10,False,True,False,True,False,True,True,True,True,False,0.6865239143371582
JWST F115W,F115W_A1_0006753,149.81472715218842,2.119215450730143,-6.88741397857666,85.343994140625,3025.09521484375,A1,False,True,False,True,False,True,True,True,True,False,0.6686230301856995
JWST F115W,F115W_A9_0588059,150.14904649950327,1.811082206802282,-6.868040561676025,89.1171646118164,3016.958251953125,A9,False,True,False,True,True,True,True,True,True,False,0.6694265007972717
JWST F115W,F115W_A9_0607764,150.17056402936262,1.8804439246251763,-6.890265941619873,88.5942153930664,2999.25439453125,A9,False,True,False,True,False,True,True,True,True,False,0.6515674591064453
JWST F115W,F115W_A1_0070853,149.8348250671634,2.317877643533164,-7.465973377227783,82.10405731201172,2910.252685546875,A1,False,True,False,True,False,True,True,True,True,False,0.6637880206108093
JWST F115W,F115W_B1_0650069,149.89753700933036,2.524969728352698,-6.799220561981201,86.44792175292969,2892.218017578125,B1,False,True,False,True,False,True,True,True,True,False,0.6961677670478821
JWST F115W,F115W_B6_1013908,149.90043367786674,2.4030558745332593,-6.668056964874268,85.68896484375,2876.57666015625,B6,False,True,False,True,False,True,True,True,True,False,0.693166196346283
Euclid VIS,VIS_101542817_0799839,150.07031682368586,1.87237961742392,-3.4665069580078125,3.856654644012451,2835.4111328125,101542817,True,True,True,True,False,False,True,True,True,False,0.6837637424468994
JWST F115W,F115W_A10_0087643,150.29873862227242,1.7967347140104386,-6.92801570892334,82.8056640625,2799.693359375,A10,False,True,False,True,True,True,True,True,True,False,0.6571765542030334
JWST F115W,F115W_B6_0975403,149.842403168389,2.3005794888700533,-7.768921852111816,81.4320297241211,2733.67138671875,B6,False,True,False,True,False,True,True,True,True,False,0.5697482228279114
JWST F115W,F115W_B4_0907433,150.37243317439209,2.4589986649376345,-6.900242805480957,80.09156799316406,2703.637451171875,B4,False,True,False,True,False,True,True,True,True,False,0.6465044021606445
Euclid VIS,VIS_101541379_0572409,150.61374526326648,1.7802131837838604,-4.2776265144348145,4.011279106140137,2691.50830078125,101541379,False,True,False,True,False,False,False,True,True,False,0.6331760883331299
JWST F115W,F115W_A5_0360372,150.3007400343191,2.0008154017627153,-6.805401802062988,78.18522644042969,2593.75537109375,A5,False,True,False,True,False,True,False,True,True,False,0.6413045525550842
Euclid VIS,VIS_101544257_1227727,150.0902395318446,2.3719157226071217,-3.8189034461975098,3.219663143157959,2581.517822265625,101544257,True,True,True,True,False,False,True,True,True,False,0.6781197190284729
JWST F115W,F115W_B8_1150032,150.1299663000313,2.364653930885777,-7.408068656921387,73.85070037841797,2558.19384765625,B8,False,True,False,True,True,True,False,True,True,False,0.6389058232307434
JWST F115W,F115W_A3_0273766,150.18486498058988,2.168621725974592,-7.617515563964844,74.15570068359375,2554.0234375,A3,False,True,False,True,False,True,True,True,True,False,0.5737670660018921
Euclid VIS,VIS_101544256_1153264,149.72951902610055,2.2720002249408155,-3.726525068283081,2.772876024246216,2444.76806640625,101544256,False,True,False,True,False,False,False,True,True,False,0.6636936664581299
JWST F115W,F115W_B1_0684410,150.02763854024903,2.6003133123991007,-6.668168067932129,72.74837493896484,2433.883544921875,B1,False,True,False,True,False,True,True,True,True,False,0.6660646200180054
JWST F115W,F115W_A2_0179187,150.03700222091578,2.1661047358697365,-7.502379417419434,71.07709503173828,2407.501220703125,A2,False,True,False,True,False,True,True,True,True,False,0.6153646111488342
Euclid VIS,VIS_101544255_1111781,149.64824937415722,2.161200732794841,-3.3913090229034424,4.985193252563477,2375.66357421875,101544255,False,True,False,True,False,False,False,True,True,False,0.5883315205574036
JWST F115W,F115W_B10_0730758,150.4299088836152,2.2697449283932007,-7.407956600189209,71.66808319091797,2357.587158203125,B10,False,True,False,True,False,True,True,True,True,False,0.627132773399353
JWST F115W,F115W_A5_0346134,150.30233384361995,1.9342382850665603,-6.528379917144775,70.2166748046875,2329.40283203125,A5,False,True,False,True,False,True,True,True,True,False,0.6972094178199768
Euclid VIS,VIS_101541379_0553497,150.42250213651621,1.6125932296577683,-3.344456911087036,3.437856674194336,2306.75048828125,101541379,False,True,False,True,False,False,False,True,True,False,0.6933913230895996
JWST F115W,F115W_A10_0103579,150.24766561996287,1.8852382810908808,-6.752823829650879,68.0424575805664,2300.543212890625,A10,False,True,False,True,False,True,True,True,True,False,0.6108936667442322
JWST F115W,F115W_A10_0094999,150.27304430825694,1.8402565920603486,-7.292457103729248,67.0364761352539,2266.53076171875,A10,False,True,False,True,False,True,False,True,True,False,0.6400466561317444
Euclid VIS,VIS_101542816_0737048,149.88403935815384,1.915768344129648,-2.6861941814422607,3.215975284576416,2265.458251953125,101542816,True,True,True,True,False,False,True,True,True,False,0.6221880912780762
JWST F115W,F115W_A6_0401811,149.74385400610245,1.9509327857063954,-6.627168655395508,66.71310424804688,2261.770751953125,A6,False,True,False,True,False,True,True,True,True,False,0.6501727104187012
Euclid VIS,VIS_101548575_2324944,150.06294723904278,2.889014375719064,-4.26194953918457,4.31301212310791,2254.041259765625,101548575,False,True,False,True,False,False,False,True,True,False,0.6322172284126282
JWST F115W,F115W_A10_0089424,150.32405649785017,1.8027872345485605,-6.560840606689453,66.52696990966797,2249.303955078125,A10,False,True,False,True,False,True,True,True,True,False,0.6942118406295776
JWST F115W,F115W_A6_0436574,149.7830262117271,2.072083900085246,-6.530508518218994,64.94202423095703,2201.725830078125,A6,False,True,False,True,False,True,True,True,True,False,0.6619596481323242
JWST F115W,F115W_A3_0271604,150.18557452551102,2.1518831048595515,-6.475004196166992,63.42161178588867,2184.326904296875,A3,False,True,False,True,False,True,True,True,True,False,0.660102367401123
JWST F115W,F115W_B8_1132743,150.1216071406036,2.312232085053812,-6.657914161682129,62.969539642333984,2181.26953125,B8,False,True,False,True,False,True,False,True,True,False,0.5788003206253052
JWST F115W,F115W_B4_0906440,150.32816327955751,2.4688607706134125,-6.571326732635498,64.52911376953125,2178.29833984375,B4,False,True,False,True,False,True,False,True,True,False,0.6695570349693298
JWST F115W,F115W_B10_0746358,150.4537093981313,2.292961172372565,-7.33574104309082,66.20941925048828,2178.01953125,B10,False,True,False,True,False,True,True,True,True,False,0.6307232975959778
JWST F115W,F115W_A1_0041216,149.90127767179874,2.194919523412947,-6.4543914794921875,60.68009567260742,2150.86083984375,A1,False,True,False,True,False,True,True,True,True,False,0.6562141180038452
Euclid VIS,VIS_101544257_1216523,149.9811773995703,2.2984677969239207,-3.5598878860473633,2.6628403663635254,2135.05859375,101544257,True,True,True,True,False,False,False,True,True,False,0.6954752206802368
JWST F115W,F115W_B8_1133640,150.1263882852998,2.312106943792689,-7.235236167907715,60.79016876220703,2105.776123046875,B8,False,True,False,True,False,True,False,True,True,False,0.606049656867981
JWST F115W,F115W_B4_0907475,150.42889146502176,2.438853602501127,-7.22222375869751,61.985164642333984,2092.422607421875,B4,False,True,False,True,False,True,True,True,True,False,0.6256487965583801
JWST F115W,F115W_A10_0105808,150.35754347106342,1.858985159586562,-6.9718546867370605,61.17046356201172,2068.1982421875,A10,False,True,False,True,False,True,True,True,True,False,0.6724175810813904
JWST F115W,F115W_A7_0501822,149.92059836951512,2.0331478143135984,-6.562670707702637,60.98405075073242,2061.5166015625,A7,False,True,False,True,False,True,True,True,True,False,0.6741564869880676
Euclid VIS,VIS_101542816_0746382,149.94839534606987,1.932160702046321,-3.5154037475585938,2.9015591144561768,2043.97119140625,101542816,True,True,True,True,False,False,True,True,True,False,0.6984994411468506
Euclid VIS,VIS_101541375_0451216,149.61550546971594,1.6490448138170897,-3.79229736328125,2.5837438106536865,2013.6953125,101541375,False,True,False,True,False,False,False,True,True,False,0.6122310161590576
JWST F115W,F115W_B1_0692591,149.95648159495718,2.6693753471731103,-6.3637237548828125,60.0986328125,2010.6712646484375,B1,False,True,False,True,False,True,True,True,True,False,0.6592257618904114
Euclid VIS,VIS_101544256_1150423,149.84103431805767,2.2549180500975634,-3.2238712310791016,2.2760794162750244,2006.75634765625,101544256,False,True,True,True,False,False,True,True,True,False,0.6761336922645569
JWST F115W,F115W_B7_1059613,150.01246469686544,2.3181984725309177,-6.367557525634766,59.03692626953125,2004.5068359375,B7,False,True,False,True,False,True,True,True,True,False,0.6747967004776001
Euclid VIS,VIS_101544258_1271549,150.3365850700254,2.3222220259451727,-3.728231191635132,2.7623724937438965,1987.2298583984375,101544258,False,True,True,True,False,False,False,True,True,False,0.6705101728439331
JWST F115W,F115W_A2_0144904,149.9101308612414,2.149692010926763,-7.416411399841309,58.270870208740234,1973.732666015625,A2,False,True,False,True,False,True,False,True,True,False,0.6063859462738037
Euclid VIS,VIS_101542818_0920037,150.1828461007833,2.0293640787210405,-3.9157142639160156,2.995765447616577,1957.7313232421875,101542818,True,True,True,True,False,False,False,True,True,False,0.638250470161438
JWST F115W,F115W_B9_1205421,150.3816506743343,2.2346133349037687,-7.395077228546143,55.81889724731445,1910.605712890625,B9,False,True,False,True,False,True,True,True,True,False,0.5831165909767151
JWST F115W,F115W_B6_1032262,149.97150214488417,2.459276084902183,-6.966655731201172,56.66864776611328,1902.365234375,B6,False,True,False,True,False,True,True,True,True,False,0.6271536350250244
JWST F115W,F115W_A5_0384135,150.33826373027702,2.094113621596975,-6.393492698669434,56.39451599121094,1870.859619140625,A5,False,True,False,True,False,True,False,True,True,False,0.6623780727386475
JWST F115W,F115W_B7_1078058,150.0722554070116,2.3662386732416967,-7.363959312438965,54.75059127807617,1858.9710693359375,B7,False,True,False,True,False,True,True,True,True,False,0.6209927797317505
JWST F115W,F115W_A6_0434398,149.8438165742089,2.0447089484672927,-6.199237823486328,54.49009323120117,1847.3746337890625,A6,False,True,False,True,False,True,True,True,True,False,0.6714971661567688
Euclid VIS,VIS_101541375_0448597,149.5095389409221,1.6311915124781422,-3.487767219543457,2.3390254974365234,1822.9688720703125,101541375,False,True,False,True,False,False,False,True,True,False,0.6737655997276306
JWST F115W,F115W_A9_0609765,150.24569711820095,1.8591082640058783,-6.363807678222656,53.5952033996582,1814.4034423828125,A9,False,True,False,True,False,True,True,True,True,False,0.6809402704238892
JWST F115W,F115W_A3_0252905,150.17927846272522,2.107397738242312,-6.892371654510498,52.61475372314453,1812.1239013671875,A3,False,True,False,True,False,True,True,True,True,False,0.6414506435394287
JWST F115W,F115W_A7_0513100,149.92388181178393,2.0742185006231524,-7.160399436950684,53.49599838256836,1808.3890380859375,A7,False,True,False,True,True,True,True,True,True,False,0.6475286483764648
JWST F115W,F115W_B2_0768335,150.09278661107697,2.4818690358388285,-7.183873653411865,52.926204681396484,1774.364501953125,B2,False,True,False,True,False,True,True,True,True,False,0.6408321261405945
Euclid VIS,VIS_101544258_1250619,150.4718241002655,2.1735264381655246,-3.5263829231262207,2.4550437927246094,1766.139892578125,101544258,False,True,True,True,False,False,True,True,True,False,0.6657871603965759
JWST F115W,F115W_B2_0791016,150.0769609607852,2.584197030446197,-6.841663360595703,52.136051177978516,1747.8743896484375,B2,False,True,False,True,False,True,True,True,True,False,0.6679831147193909
Euclid VIS,VIS_101544256_1176403,149.84955440203512,2.3681649011117796,-3.1804990768432617,1.9773213863372803,1743.349609375,101544256,True,True,True,True,False,False,True,True,True,False,0.6722669005393982
JWST F115W,F115W_B4_0888458,150.28149143464177,2.41717950849419,-6.5362067222595215,51.48516082763672,1737.975830078125,B4,False,True,False,True,False,True,True,True,True,False,0.6897427439689636
Euclid VIS,VIS_101544257_1222472,150.05257993143033,2.337716381379245,-3.4321608543395996,2.163191080093384,1734.441162109375,101544257,True,True,True,True,False,False,True,True,True,False,0.6550664901733398
JWST F115W,F115W_B1_0661201,149.9377402089851,2.559572765595888,-6.6374053955078125,51.34173583984375,1717.6988525390625,B1,False,True,False,True,False,True,True,True,True,False,0.5609400272369385
JWST F115W,F115W_B10_0708097,150.38546671274287,2.157881151976459,-6.362001895904541,52.17729949951172,1716.4200439453125,B10,False,True,False,True,False,True,True,True,True,False,0.6724228262901306
JWST F115W,F115W_A9_0581960,150.16855442079893,1.785029937408102,-7.009737968444824,50.483943939208984,1709.0753173828125,A9,False,True,False,True,True,True,True,True,True,False,0.6842123866081238
Euclid VIS,VIS_101544256_1146225,149.88080149968013,2.2285818552336347,-3.2577273845672607,1.9044092893600464,1679.0650634765625,101544256,True,True,True,True,False,False,True,True,True,False,0.662070631980896
Euclid VIS,VIS_101545697_1534877,150.0806126435678,2.390272078722973,-3.5665783882141113,2.3852813243865967,1663.0869140625,101545697,False,True,True,True,False,False,True,True,True,False,0.6597258448600769
JWST F115W,F115W_A8_0565212,150.1203131378328,1.9716204969025224,-6.228939056396484,49.171390533447266,1652.17333984375,A8,False,True,False,True,False,True,True,True,True,False,0.686987578868866
JWST F115W,F115W_A3_0272164,150.1749224839457,2.1605527214285893,-6.785202980041504,47.351234436035156,1630.841064453125,A3,False,True,False,True,False,True,True,True,True,False,0.6415214538574219
JWST F115W,F115W_A10_0112773,150.2887221159597,1.9100515017366997,-7.02573299407959,48.10143280029297,1626.3291015625,A10,False,True,False,True,False,True,False,True,True,False,0.6332473754882812
Euclid VIS,VIS_101541376_0488987,149.74938352244303,1.6180622083318648,-3.3612325191497803,1.869917631149292,1626.0450439453125,101541376,False,True,False,True,False,False,False,True,True,False,0.6363383531570435
JWST F115W,F115W_A4_0306846,150.3064624693917,2.021938273798108,-6.942427158355713,47.90709686279297,1622.61572265625,A4,False,True,False,True,False,True,True,True,True,False,0.6165136098861694
Euclid VIS,VIS_101544257_1191880,149.98738926031558,2.1342108280876877,-3.1571855545043945,2.0176219940185547,1617.7242431640625,101544257,False,True,True,True,False,False,True,True,True,False,0.6896936893463135
JWST F115W,F115W_A9_0597464,150.2291818763324,1.8205820762003149,-6.84190034866333,47.72008514404297,1615.508056640625,A9,False,True,False,True,True,True,True,True,True,False,0.6237771511077881
Euclid VIS,VIS_101544257_1229744,150.01012383561803,2.3862096915602824,-2.7626137733459473,2.011317253112793,1612.6690673828125,101544257,True,True,True,True,False,False,True,True,True,False,0.6909753084182739
JWST F115W,F115W_A1_0054777,149.84662155756314,2.2652767950680732,-6.7668585777282715,45.41879653930664,1609.910400390625,A1,False,True,False,True,False,True,True,True,True,False,0.6473457217216492
JWST F115W,F115W_A3_0204777,150.10218144987994,2.008804267442376,-6.167181968688965,46.64641189575195,1606.5660400390625,A3,False,True,False,True,False,True,True,True,True,False,0.6696884632110596
Euclid VIS,VIS_101542818_0896133,150.43270822767715,1.9668792991670325,-3.408384323120117,2.4379966259002686,1593.229736328125,101542818,True,True,True,True,False,False,False,True,True,False,0.6902086734771729
JWST F115W,F115W_B6_1033719,149.880667177597,2.4951025557277307,-6.24087381362915,47.41271209716797,1591.6436767578125,B6,False,True,False,True,False,True,True,True,True,False,0.6831616759300232
JWST F115W,F115W_A4_0328030,150.33036979954932,2.085475358724595,-6.161261081695557,46.97699737548828,1591.1131591796875,A4,False,True,False,True,False,True,False,True,True,False,0.6785726547241211
Euclid VIS,VIS_101542816_0786659,149.79576483849823,2.1139454906586734,-3.499802589416504,2.249767780303955,1584.823974609375,101542816,False,True,True,True,False,False,True,True,True,False,0.688887894153595
JWST F115W,F115W_A2_0193364,149.99802366283382,2.2420191702688155,-6.096632480621338,46.42694854736328,1572.55908203125,A2,False,True,False,True,False,True,True,True,True,False,0.6603773236274719
JWST F115W,F115W_B8_1140227,150.23624663469414,2.2891319040707034,-6.272622108459473,45.19881820678711,1565.6904296875,B8,False,True,False,True,False,True,True,True,True,False,0.6728441119194031
Euclid VIS,VIS_101547136_1909532,150.05748820346227,2.7289343782193116,-3.8983936309814453,3.0144670009613037,1564.678955078125,101547136,False,True,False,True,False,False,False,True,True,False,0.6338726282119751
Euclid VIS,VIS_101544256_1160504,149.76880219705046,2.312796439188546,-3.1484034061431885,1.7686505317687988,1559.3702392578125,101544256,False,True,False,True,False,False,False,True,True,False,0.6878279447555542
Euclid VIS,VIS_101547135_1837715,149.99225594056253,2.8286055342550966,-3.549184799194336,2.7088260650634766,1555.50390625,101547135,False,True,False,True,False,False,False,True,True,False,0.6730211973190308
Euclid VIS,VIS_101541375_0449279,149.51111139350513,1.635558675469885,-3.4766557216644287,1.9930477142333984,1553.3238525390625,101541375,False,True,False,True,False,False,False,True,True,False,0.6437587141990662
Euclid VIS,VIS_101545696_1520432,149.92368053253142,2.6086058150108653,-3.3998632431030273,2.1679158210754395,1553.0550537109375,101545696,False,True,True,True,False,False,True,True,True,False,0.6785509586334229
