seq,id,ra,dec,mag,tile,euclid_vis_png,euclid_nisp_png
658,1153,150.434990,2.791864,24.74,101547137,sn_acs_only_0658_euclid_vis.png,sn_acs_only_0658_euclid_nisp.png
659,1710,150.444357,1.631043,24.71,101539939,sn_acs_only_0659_euclid_vis.png,sn_acs_only_0659_euclid_nisp.png
660,359,150.482785,2.612026,24.63,101545698,sn_acs_only_0660_euclid_vis.png,sn_acs_only_0660_euclid_nisp.png
661,2066,150.457567,2.045148,25.04,101542818,sn_acs_only_0661_euclid_vis.png,sn_acs_only_0661_euclid_nisp.png
662,1766,150.463016,2.344825,25.63,101544258,sn_acs_only_0662_euclid_vis.png,sn_acs_only_0662_euclid_nisp.png
663,2433,150.445663,2.335007,25.27,101544258,sn_acs_only_0663_euclid_vis.png,sn_acs_only_0663_euclid_nisp.png
664,2551,150.449219,2.370109,25.64,101544258,sn_acs_only_0664_euclid_vis.png,sn_acs_only_0664_euclid_nisp.png
665,707,150.489465,1.748123,24.68,101541379,sn_acs_only_0665_euclid_vis.png,sn_acs_only_0665_euclid_nisp.png
666,601,150.454373,2.667702,25.16,101547137,sn_acs_only_0666_euclid_vis.png,sn_acs_only_0666_euclid_nisp.png
667,2135,150.495627,2.704342,24.97,101547137,sn_acs_only_0667_euclid_vis.png,sn_acs_only_0667_euclid_nisp.png
668,2046,150.492280,2.064681,25.49,101542819,sn_acs_only_0668_euclid_vis.png,sn_acs_only_0668_euclid_nisp.png
669,684,150.501453,1.817144,25.20,101541379,sn_acs_only_0669_euclid_vis.png,sn_acs_only_0669_euclid_nisp.png
670,682,150.500727,2.404913,25.13,101545698,sn_acs_only_0670_euclid_vis.png,sn_acs_only_0670_euclid_nisp.png
671,1273,150.497747,2.151769,25.77,101544259,sn_acs_only_0671_euclid_vis.png,sn_acs_only_0671_euclid_nisp.png
672,1193,150.500561,2.466346,25.23,101545698,sn_acs_only_0672_euclid_vis.png,sn_acs_only_0672_euclid_nisp.png
673,399,150.516186,2.809573,25.44,101547137,sn_acs_only_0673_euclid_vis.png,sn_acs_only_0673_euclid_nisp.png
674,698,150.517519,1.911086,24.41,101542819,sn_acs_only_0674_euclid_vis.png,sn_acs_only_0674_euclid_nisp.png
675,628,150.513663,2.823715,25.20,101547137,sn_acs_only_0675_euclid_vis.png,sn_acs_only_0675_euclid_nisp.png
676,1218,150.519610,2.590791,24.57,101545699,sn_acs_only_0676_euclid_vis.png,sn_acs_only_0676_euclid_nisp.png
677,500,150.535288,1.978777,24.95,101542819,sn_acs_only_0677_euclid_vis.png,sn_acs_only_0677_euclid_nisp.png
678,895,150.526002,2.285613,25.37,101544259,sn_acs_only_0678_euclid_vis.png,sn_acs_only_0678_euclid_nisp.png
679,1413,150.511492,2.598269,24.15,101545699,sn_acs_only_0679_euclid_vis.png,sn_acs_only_0679_euclid_nisp.png
680,490,150.551736,2.368170,24.70,101544259,sn_acs_only_0680_euclid_vis.png,sn_acs_only_0680_euclid_nisp.png
681,1860,150.512608,2.335262,25.58,101544259,sn_acs_only_0681_euclid_vis.png,sn_acs_only_0681_euclid_nisp.png
682,459,150.539090,1.732926,24.51,101541379,sn_acs_only_0682_euclid_vis.png,sn_acs_only_0682_euclid_nisp.png
683,2124,150.513859,2.691347,25.35,101547137,sn_acs_only_0683_euclid_vis.png,sn_acs_only_0683_euclid_nisp.png
684,2333,150.506642,2.059041,24.97,101542819,sn_acs_only_0684_euclid_vis.png,sn_acs_only_0684_euclid_nisp.png
685,139,150.561314,1.806315,24.27,101541379,sn_acs_only_0685_euclid_vis.png,sn_acs_only_0685_euclid_nisp.png
686,2611,150.516599,2.755537,25.42,101547137,sn_acs_only_0686_euclid_vis.png,sn_acs_only_0686_euclid_nisp.png
687,2574,150.575755,1.883385,25.91,101541379,sn_acs_only_0687_euclid_vis.png,sn_acs_only_0687_euclid_nisp.png
688,2259,150.529598,2.778503,25.19,101547137,sn_acs_only_0688_euclid_vis.png,sn_acs_only_0688_euclid_nisp.png
689,2227,150.531174,2.163787,25.07,101544259,sn_acs_only_0689_euclid_vis.png,sn_acs_only_0689_euclid_nisp.png
690,911,150.556735,1.891440,24.47,101541379,sn_acs_only_0690_euclid_vis.png,sn_acs_only_0690_euclid_nisp.png
691,1442,150.549813,1.920973,25.13,101542819,sn_acs_only_0691_euclid_vis.png,sn_acs_only_0691_euclid_nisp.png
692,575,150.583065,2.259376,24.74,101544259,sn_acs_only_0692_euclid_vis.png,sn_acs_only_0692_euclid_nisp.png
693,246,150.585034,1.960141,25.14,101542819,sn_acs_only_0693_euclid_vis.png,sn_acs_only_0693_euclid_nisp.png
694,995,150.563252,1.942367,25.20,101542819,sn_acs_only_0694_euclid_vis.png,sn_acs_only_0694_euclid_nisp.png
695,1028,150.565420,1.957721,24.77,101542819,sn_acs_only_0695_euclid_vis.png,sn_acs_only_0695_euclid_nisp.png
696,1190,150.562360,1.959746,24.83,101542819,sn_acs_only_0696_euclid_vis.png,sn_acs_only_0696_euclid_nisp.png
697,1352,150.568675,2.288003,25.20,101544259,sn_acs_only_0697_euclid_vis.png,sn_acs_only_0697_euclid_nisp.png
698,1313,150.567141,1.991465,25.15,101542819,sn_acs_only_0698_euclid_vis.png,sn_acs_only_0698_euclid_nisp.png
699,765,150.575715,1.760248,25.52,101541379,sn_acs_only_0699_euclid_vis.png,sn_acs_only_0699_euclid_nisp.png
700,2228,150.554925,2.324667,24.72,101544259,sn_acs_only_0700_euclid_vis.png,sn_acs_only_0700_euclid_nisp.png
701,1310,150.597172,2.432866,24.92,101545699,sn_acs_only_0701_euclid_vis.png,sn_acs_only_0701_euclid_nisp.png
702,219,150.573346,1.848040,24.28,101541379,sn_acs_only_0702_euclid_vis.png,sn_acs_only_0702_euclid_nisp.png
703,869,150.605761,2.765047,24.40,101547138,sn_acs_only_0703_euclid_vis.png,sn_acs_only_0703_euclid_nisp.png
704,523,150.631185,1.953542,25.76,101542819,sn_acs_only_0704_euclid_vis.png,sn_acs_only_0704_euclid_nisp.png
705,1239,150.624472,2.621205,25.83,101545699,sn_acs_only_0705_euclid_vis.png,sn_acs_only_0705_euclid_nisp.png
706,185,150.611843,1.759482,25.61,101541379,sn_acs_only_0706_euclid_vis.png,sn_acs_only_0706_euclid_nisp.png
707,250,150.610084,2.050368,24.90,101542819,sn_acs_only_0707_euclid_vis.png,sn_acs_only_0707_euclid_nisp.png
708,590,150.618131,2.037879,24.61,101542819,sn_acs_only_0708_euclid_vis.png,sn_acs_only_0708_euclid_nisp.png
709,631,150.633328,2.718038,25.02,101547138,sn_acs_only_0709_euclid_vis.png,sn_acs_only_0709_euclid_nisp.png
710,655,150.630685,2.698732,24.38,101547138,sn_acs_only_0710_euclid_vis.png,sn_acs_only_0710_euclid_nisp.png
711,543,150.658455,2.416944,24.40,101545699,sn_acs_only_0711_euclid_vis.png,sn_acs_only_0711_euclid_nisp.png
712,483,150.674628,2.501143,25.96,101545699,sn_acs_only_0712_euclid_vis.png,sn_acs_only_0712_euclid_nisp.png
713,653,150.665693,2.475285,24.94,101545699,sn_acs_only_0713_euclid_vis.png,sn_acs_only_0713_euclid_nisp.png
714,1621,150.683368,1.890518,25.69,101541379,sn_acs_only_0714_euclid_vis.png,sn_acs_only_0714_euclid_nisp.png
715,647,150.669875,2.786511,24.58,101547138,sn_acs_only_0715_euclid_vis.png,sn_acs_only_0715_euclid_nisp.png
716,605,150.676649,2.527619,25.14,101545699,sn_acs_only_0716_euclid_vis.png,sn_acs_only_0716_euclid_nisp.png
717,482,150.656493,1.957094,24.73,101542819,sn_acs_only_0717_euclid_vis.png,sn_acs_only_0717_euclid_nisp.png
718,544,150.661299,1.972607,24.42,101542819,sn_acs_only_0718_euclid_vis.png,sn_acs_only_0718_euclid_nisp.png
719,2173,150.654115,2.619280,24.93,101545699,sn_acs_only_0719_euclid_vis.png,sn_acs_only_0719_euclid_nisp.png
720,1152,150.681475,1.981388,25.38,101542819,sn_acs_only_0720_euclid_vis.png,sn_acs_only_0720_euclid_nisp.png
721,1375,150.692974,2.320813,25.89,101544259,sn_acs_only_0721_euclid_vis.png,sn_acs_only_0721_euclid_nisp.png
722,2173,150.714299,2.056957,25.78,101542820,sn_acs_only_0722_euclid_vis.png,sn_acs_only_0722_euclid_nisp.png
723,177,150.662042,2.655626,25.88,101547138,sn_acs_only_0723_euclid_vis.png,sn_acs_only_0723_euclid_nisp.png
724,917,150.687709,2.671726,25.85,101547138,sn_acs_only_0724_euclid_vis.png,sn_acs_only_0724_euclid_nisp.png
725,938,150.684639,2.649242,25.45,101547138,sn_acs_only_0725_euclid_vis.png,sn_acs_only_0725_euclid_nisp.png
726,1025,150.694084,1.777627,24.09,101541380,sn_acs_only_0726_euclid_vis.png,sn_acs_only_0726_euclid_nisp.png
727,1566,150.705256,2.685005,25.29,101547138,sn_acs_only_0727_euclid_vis.png,sn_acs_only_0727_euclid_nisp.png
728,663,150.692593,2.748310,24.96,101547138,sn_acs_only_0728_euclid_vis.png,sn_acs_only_0728_euclid_nisp.png
729,330,150.692740,1.871168,25.53,101541379,sn_acs_only_0729_euclid_vis.png,sn_acs_only_0729_euclid_nisp.png
730,788,150.711505,1.886208,25.88,101541380,sn_acs_only_0730_euclid_vis.png,sn_acs_only_0730_euclid_nisp.png
731,1244,150.705927,2.510290,24.38,101545699,sn_acs_only_0731_euclid_vis.png,sn_acs_only_0731_euclid_nisp.png
732,1342,150.735557,2.255465,25.80,101544260,sn_acs_only_0732_euclid_vis.png,sn_acs_only_0732_euclid_nisp.png
733,1299,150.739274,2.639950,25.13,101545699,sn_acs_only_0733_euclid_vis.png,sn_acs_only_0733_euclid_nisp.png
734,2214,150.738237,2.761232,25.11,101547138,sn_acs_only_0734_euclid_vis.png,sn_acs_only_0734_euclid_nisp.png
