id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,n_bands_detected,combined_sigma,max_snr_detect,quality_flag,diff_mag_F115W,diff_mag_F150W,diff_mag_F277W,diff_mag_F444W,diff_mag_VIS,diff_mag_Y,diff_mag_J,diff_mag_H,diff_snr_F115W,diff_snr_F150W,diff_snr_F277W,diff_snr_F444W,diff_snr_VIS,diff_snr_Y,diff_snr_J,diff_snr_H,composite_confidence,mag_Y_tight,snr_Y_tight,mag_J_tight,snr_J_tight,mag_H_tight,snr_H_tight,hst_pm_neighbor_sep,hst_pm_neighbor_pid,hst_pm_neighbor_snr
cand_00431,348482,JWST,028,A10,101541378,150.2778679,1.7422829,150.2778679,1.7422829,0.000,-1,F277W,52.77,2,1.450,52.77,v04_diff_candidate,29.61,28.77,26.62,26.58,-1,-1,-1,-1,7.23,9.71,52.77,34.90,0.00,0.00,0.00,0.00,1.4503,-1,0.00,-1,0.00,-1,0.00,,,
cand_00432,359163,JWST,040,A10,101541378,150.3289843,1.8085420,150.3289843,1.8085420,0.000,-1,F277W,52.76,2,1.450,52.76,v04_diff_candidate,29.00,28.54,27.14,27.05,27.57,-1,-1,-1,21.17,16.67,52.76,40.49,2.35,-3.98,0.00,-0.36,1.4503,-1,-2.27,-1,0.00,-1,0.00,,,
cand_00433,274391,JWST,041,A8,101541377,150.0642299,1.8511631,150.0642299,1.8511631,0.000,-1,F277W,51.94,2,1.444,51.94,v04_diff_candidate,30.44,29.16,27.16,26.99,-1,-1,-1,-1,7.45,16.56,51.94,40.14,0.00,0.00,0.00,0.00,1.4440,-1,0.00,-1,0.00,-1,0.00,,,
cand_00434,522640,JWST,075,B4,101545698,150.4411828,2.4498213,150.4411828,2.4498213,0.000,-1,F444W,51.73,2,1.442,51.73,v04_diff_candidate,31.29,33.32,27.15,26.25,31.83,21.10,20.39,20.38,3.36,0.41,38.91,51.73,0.35,4.36,6.47,6.38,1.4424,24.75,0.45,22.77,2.22,23.13,1.72,,,
cand_00435,229800,JWST,043,A7,101542816,149.8406217,1.9037417,149.8406217,1.9037417,0.000,-1,F444W,51.70,2,1.442,51.70,v04_diff_candidate,28.75,28.56,26.76,26.32,-1,-1,-1,-1,13.98,19.09,48.43,51.70,0.00,0.00,0.00,0.00,1.4421,-1,0.00,-1,0.00,-1,0.00,,,
cand_00436,127022,JWST,053,A4,101542817,150.1822551,2.0523123,150.1822551,2.0523123,0.000,-1,F277W,51.65,2,1.442,51.65,v04_diff_candidate,30.32,29.25,27.11,27.43,28.86,20.91,20.36,20.56,5.97,19.69,51.65,20.25,3.12,4.87,5.86,3.15,1.4417,23.51,1.45,23.66,0.97,22.99,1.49,,,
cand_00437,676346,JWST,065,B8,101544257,150.1927121,2.2723837,150.1927121,2.2723837,0.000,-1,F444W,51.18,2,1.438,51.18,v04_diff_candidate,30.76,29.45,26.39,25.89,28.97,20.59,20.07,19.75,2.66,10.10,40.96,51.18,3.96,12.12,5.57,3.75,1.4381,23.23,2.76,22.59,1.61,22.08,1.16,,,
cand_00438,13840,JWST,067,A1,101544256,149.8584570,2.2013475,149.8584570,2.2013475,0.000,-1,F277W,51.16,2,1.438,51.16,v04_diff_candidate,29.30,29.40,27.45,27.31,30.08,20.57,20.56,20.74,23.10,8.63,51.16,25.97,2.03,2.17,1.65,1.48,1.4379,22.58,1.02,22.73,0.66,22.83,0.64,,,
cand_00439,355831,JWST,028,A10,101541378,150.3021745,1.7910630,150.3021745,1.7910630,0.000,-1,F277W,50.96,2,1.436,50.96,v04_diff_candidate,28.20,28.23,26.23,26.09,-1,-1,-1,-1,9.97,10.66,50.96,48.32,0.00,0.00,0.00,0.00,1.4363,-1,0.00,-1,0.00,-1,0.00,,,
cand_00440,95470,JWST,066,A3,101544257,150.0441973,2.1614886,150.0441973,2.1614886,0.000,-1,F277W,24.30,2,1.433,24.30,v04_diff_candidate,28.77,28.37,27.45,27.82,-1,17.70,17.30,17.23,10.20,11.59,24.30,15.85,-0.88,46.55,50.50,47.42,1.4326,23.93,0.52,23.64,0.49,22.97,0.83,,,
cand_00441,270671,JWST,042,A8,101541377,149.9359790,1.8666194,149.9359790,1.8666194,0.000,-1,F277W,50.42,2,1.432,50.42,v04_diff_candidate,28.51,28.32,26.78,26.93,-1,-1,-1,-1,14.55,15.53,50.42,28.65,0.00,0.00,0.00,0.00,1.4320,-1,0.00,-1,0.00,-1,0.00,,,
cand_00442,277988,JWST,042,A8,101542817,149.9580433,1.9170055,149.9580433,1.9170055,0.000,-1,F277W,50.19,2,1.430,50.19,v04_diff_candidate,29.24,29.16,27.05,27.11,28.86,-1,19.81,-1,9.61,11.37,50.19,25.07,1.64,-0.82,5.17,-0.64,1.4301,26.50,0.05,21.21,4.94,-1,-0.32,,,
cand_00443,237200,JWST,055,A7,101542816,149.8192194,1.9646799,149.8192194,1.9646799,0.000,-1,F277W,50.03,2,1.429,50.03,v04_diff_candidate,29.62,29.13,26.87,26.79,29.21,-1,21.63,19.63,7.80,9.69,50.03,34.30,1.73,-1.94,1.44,9.02,1.4288,24.90,0.27,22.54,2.02,21.87,3.57,,,
cand_00444,131543,JWST,053,A4,101542818,150.2245422,2.0655121,150.2245422,2.0655121,0.000,-1,F444W,49.89,2,1.428,49.89,v04_diff_candidate,-1,30.31,26.57,25.10,30.42,20.29,19.82,19.01,-1.79,4.35,18.04,49.89,0.73,3.14,3.59,5.38,1.4277,23.21,0.68,22.72,0.77,21.64,1.42,,,
cand_00445,232225,JWST,042,A7,101542816,149.9036478,1.8999785,149.9036478,1.8999785,0.000,-1,F277W,49.75,2,1.427,49.75,v04_diff_candidate,29.12,28.89,27.08,27.48,-1,-1,-1,-1,29.69,24.90,49.75,24.46,0.00,0.00,0.00,0.00,1.4265,-1,0.00,-1,0.00,-1,0.00,,,
cand_00446,353871,JWST,040,A10,101541378,150.2431645,1.7958402,150.2431645,1.7958402,0.000,-1,F444W,49.66,2,1.426,49.66,v04_diff_candidate,30.82,30.24,27.06,26.32,-1,-1,-1,-1,2.90,4.60,42.61,49.66,0.00,0.00,0.00,0.00,1.4258,-1,0.00,-1,0.00,-1,0.00,,,
cand_00447,315115,JWST,041,A9,101541377,150.1059012,1.8404627,150.1059012,1.8404627,0.000,-1,F277W,49.57,2,1.425,49.57,v04_diff_candidate,29.31,29.30,27.10,26.96,-1,-1,-1,-1,12.54,7.41,49.57,37.49,0.00,0.00,0.00,0.00,1.4250,-1,0.00,-1,0.00,-1,0.00,,,
cand_00448,315020,JWST,041,A9,101541378,150.1796293,1.8131166,150.1796293,1.8131166,0.000,-1,F277W,49.12,2,1.421,49.12,v04_diff_candidate,29.56,29.47,27.43,27.57,-1,-1,-1,-1,13.66,17.00,49.12,22.15,0.00,0.00,0.00,0.00,1.4213,-1,0.00,-1,0.00,-1,0.00,,,
cand_00449,276696,JWST,042,A8,101541377,150.0509924,1.8731573,150.0509924,1.8731573,0.000,-1,F444W,49.01,2,1.420,49.01,v04_diff_candidate,29.56,28.66,26.80,26.52,28.55,-1,-1,-1,11.32,17.25,47.08,49.01,1.50,0.00,0.00,0.00,1.4204,-1,0.00,-1,0.00,-1,0.00,,,
cand_00450,231658,JWST,043,A7,101542816,149.8689543,1.9089827,149.8689543,1.9089827,0.000,-1,F277W,47.99,2,1.412,47.99,v04_diff_candidate,29.06,28.93,27.06,26.82,-1,-1,-1,-1,7.24,9.50,47.99,41.76,0.00,0.00,0.00,0.00,1.4117,-1,0.00,-1,0.00,-1,0.00,,,
cand_00451,351924,JWST,028,A10,101541378,150.2855388,1.7672037,150.2855388,1.7672037,0.000,-1,F277W,47.96,2,1.411,47.96,v04_diff_candidate,29.34,29.72,27.33,27.36,-1,-1,-1,-1,10.67,9.08,47.96,26.94,0.00,0.00,0.00,0.00,1.4114,-1,0.00,-1,0.00,-1,0.00,,,
cand_00452,357605,JWST,040,A10,101541378,150.3101310,1.8028223,150.3101310,1.8028223,0.000,-1,F277W,47.79,2,1.410,47.79,v04_diff_candidate,29.20,29.05,27.14,26.97,27.71,-1,-1,-1,20.53,27.26,47.79,44.26,2.37,0.00,0.00,0.00,1.4099,-1,0.00,-1,0.00,-1,0.00,,,
cand_00453,274165,JWST,042,A8,101541377,150.0491731,1.8549943,150.0491731,1.8549943,0.000,-1,F444W,47.24,2,1.405,47.24,v04_diff_candidate,29.61,29.00,26.70,26.42,-1,-1,-1,-1,3.13,5.26,32.89,47.24,0.00,0.00,0.00,0.00,1.4051,-1,0.00,-1,0.00,-1,0.00,,,
cand_00454,768210,JWST,064,B10,101544258,150.3896469,2.2590116,150.3896469,2.2590116,0.000,-1,F277W,46.83,2,1.401,46.83,v04_diff_candidate,-1,32.25,26.54,26.92,29.79,-1,25.77,-1,-2.64,1.33,46.83,22.49,2.79,-4.53,0.16,-2.12,1.4014,-1,-5.04,24.80,1.30,-1,-0.46,,,
cand_00455,769096,JWST,063,B10,101544258,150.4269278,2.2538116,150.4269278,2.2538116,0.000,-1,F277W,46.58,2,1.399,46.58,v04_diff_candidate,32.04,30.87,26.92,26.72,-1,-1,23.93,22.18,1.70,4.00,46.58,30.74,-1.45,-0.65,0.18,0.89,1.3992,-1,-0.15,-1,-0.17,-1,-0.01,,,
cand_00456,357625,JWST,040,A10,101541378,150.3044148,1.8051152,150.3044148,1.8051152,0.000,-1,F277W,46.56,2,1.399,46.56,v04_diff_candidate,30.28,29.09,27.31,27.23,27.62,-1,-1,-1,6.76,22.59,46.56,32.36,2.45,0.00,0.00,0.00,1.3991,-1,0.00,-1,0.00,-1,0.00,,,
cand_00457,560160,JWST,075,B5,101545699,150.5217745,2.4184070,150.5217745,2.4184070,0.000,-1,F277W,46.43,2,1.398,46.43,v04_diff_candidate,30.20,29.29,27.02,26.48,29.03,21.46,19.80,19.53,5.70,11.15,46.43,43.95,2.56,0.49,0.92,0.82,1.3979,24.01,0.21,22.65,0.26,23.09,0.11,,,
cand_00458,279689,JWST,041,A8,101542817,150.0745522,1.8873040,150.0745522,1.8873040,0.000,-1,F277W,46.43,2,1.398,46.43,v04_diff_candidate,28.69,28.93,27.29,26.94,29.37,-1,22.67,-1,19.11,16.78,46.43,40.28,1.28,-0.80,0.43,-6.64,1.3978,22.69,1.46,22.55,1.49,-1,-3.97,,,
cand_00459,351846,JWST,028,A10,101541378,150.2841330,1.7671203,150.2841330,1.7671203,0.000,-1,F277W,46.42,2,1.398,46.42,v04_diff_candidate,29.17,28.86,27.23,27.15,-1,-1,-1,-1,19.01,20.64,46.42,34.07,0.00,0.00,0.00,0.00,1.3978,-1,0.00,-1,0.00,-1,0.00,,,
cand_00460,353964,JWST,028,A10,101541378,150.3249162,1.7667719,150.3249162,1.7667719,0.000,-1,F444W,46.38,2,1.397,46.38,v04_diff_candidate,29.07,28.04,25.94,25.68,-1,-1,-1,-1,7.19,12.86,36.16,46.38,0.00,0.00,0.00,0.00,1.3974,-1,0.00,-1,0.00,-1,0.00,,,
cand_00461,25663,JWST,067,A1,101544256,149.8881744,2.2744809,149.8881744,2.2744809,0.000,-1,F444W,46.09,2,1.395,46.09,v04_diff_candidate,28.95,29.32,27.55,26.77,31.34,21.24,20.75,20.28,11.28,15.60,37.90,46.09,0.61,2.90,3.58,3.99,1.3948,23.87,0.82,22.91,1.54,22.78,1.11,,,
cand_00462,363281,JWST,040,A10,101541378,150.3420626,1.8404428,150.3420626,1.8404428,0.000,-1,F277W,45.95,2,1.393,45.95,v04_diff_candidate,29.38,29.38,27.30,26.92,-1,21.24,20.15,21.13,15.39,17.35,45.95,39.56,-1.16,3.21,8.62,3.43,1.3935,22.86,2.51,22.73,2.89,22.37,3.59,,,
cand_00463,310414,JWST,029,A9,101541377,150.1489577,1.7865074,150.1489577,1.7865074,0.000,-1,F277W,45.68,2,1.391,45.68,v04_diff_candidate,28.12,28.37,26.89,27.09,-1,-1,-1,-1,16.70,14.08,45.68,24.78,0.00,0.00,0.00,0.00,1.3910,-1,0.00,-1,0.00,-1,0.00,,,
cand_00464,318707,JWST,041,A9,101541377,150.1753341,1.8451490,150.1753341,1.8451490,0.000,-1,F277W,45.67,2,1.391,45.67,v04_diff_candidate,29.61,28.97,27.33,27.21,28.03,-1,-1,-1,10.67,21.37,45.67,33.46,2.36,0.00,0.00,0.00,1.3909,-1,0.00,-1,0.00,-1,0.00,,,
cand_00465,311074,JWST,029,A9,101541377,150.1631607,1.7881683,150.1631607,1.7881683,0.000,-1,F277W,45.61,2,1.390,45.61,v04_diff_candidate,29.05,28.84,27.01,27.15,-1,-1,-1,-1,12.92,17.06,45.61,20.94,0.00,0.00,0.00,0.00,1.3904,-1,0.00,-1,0.00,-1,0.00,,,
cand_00466,353623,JWST,028,A10,101541378,150.3007113,1.7728924,150.3007113,1.7728924,0.000,-1,F277W,45.49,2,1.389,45.49,v04_diff_candidate,28.82,28.76,26.76,26.60,-1,-1,-1,-1,10.27,8.32,45.49,35.94,0.00,0.00,0.00,0.00,1.3892,-1,0.00,-1,0.00,-1,0.00,,,
cand_00467,97491,JWST,065,A3,101544257,150.1143871,2.1470907,150.1143871,2.1470907,0.000,-1,F277W,45.40,2,1.388,45.40,v04_diff_candidate,30.63,30.53,27.23,27.78,29.81,-1,20.89,21.40,4.78,3.87,45.40,12.30,2.41,-0.21,2.40,1.26,1.3884,-1,-1.24,24.37,0.32,27.60,0.01,,,
cand_00468,229619,JWST,043,A7,101542816,149.8468506,1.8999423,149.8468506,1.8999423,0.000,-1,F277W,45.26,2,1.387,45.26,v04_diff_candidate,28.63,28.72,26.93,26.62,-1,-1,-1,-1,17.62,23.82,45.26,38.18,0.00,0.00,0.00,0.00,1.3871,-1,0.00,-1,0.00,-1,0.00,,,
cand_00469,313178,JWST,041,A9,101541377,150.0827801,1.8353172,150.0827801,1.8353172,0.000,-1,F277W,45.24,2,1.387,45.24,v04_diff_candidate,29.02,28.81,27.18,27.25,-1,-1,-1,-1,21.66,27.05,45.24,29.03,0.00,0.00,0.00,0.00,1.3869,-1,0.00,-1,0.00,-1,0.00,,,
cand_00470,349813,JWST,028,A10,101541378,150.3087178,1.7435662,150.3087178,1.7435662,0.000,-1,F277W,45.16,2,1.386,45.16,v04_diff_candidate,29.46,28.61,26.87,26.82,-1,-1,-1,-1,10.84,14.10,45.16,28.25,0.00,0.00,0.00,0.00,1.3862,-1,0.00,-1,0.00,-1,0.00,,,
cand_00471,236304,JWST,043,A7,101542816,149.8562180,1.9443154,149.8562180,1.9443154,0.000,-1,F277W,45.07,2,1.385,45.07,v04_diff_candidate,28.69,28.96,27.08,26.93,28.65,-1,22.77,20.28,22.21,17.73,45.07,35.09,2.33,-2.50,0.30,3.34,1.3853,22.43,1.51,-1,-0.03,22.22,1.72,,,
cand_00472,350539,JWST,028,A10,101541378,150.2888692,1.7562997,150.2888692,1.7562997,0.000,-1,F277W,45.05,2,1.385,45.05,v04_diff_candidate,29.49,29.40,27.24,27.42,-1,-1,-1,-1,11.44,14.09,45.05,26.59,0.00,0.00,0.00,0.00,1.3851,-1,0.00,-1,0.00,-1,0.00,,,
cand_00473,230184,JWST,043,A7,101542816,149.8760488,1.8944162,149.8760488,1.8944162,0.000,-1,F277W,44.91,2,1.384,44.91,v04_diff_candidate,28.67,28.52,26.83,26.76,-1,-1,-1,-1,17.59,15.84,44.91,30.67,0.00,0.00,0.00,0.00,1.3837,-1,0.00,-1,0.00,-1,0.00,,,
cand_00474,542382,JWST,075,B5,101544258,150.4310938,2.3065654,150.4310938,2.3065654,0.000,-1,F277W,44.81,2,1.383,44.81,v04_diff_candidate,31.11,29.76,27.06,26.77,28.03,18.57,17.77,17.38,1.91,17.20,44.81,36.18,1.23,3.88,4.06,6.34,1.3828,28.72,0.00,-1,-0.10,-1,-0.39,,,
cand_00475,317613,JWST,041,A9,101541377,150.1581442,1.8419928,150.1581442,1.8419928,0.000,-1,F277W,44.63,2,1.381,44.63,v04_diff_candidate,29.10,28.97,27.06,27.40,34.20,-1,-1,-1,14.28,12.68,44.63,19.66,0.01,0.00,0.00,0.00,1.3811,-1,0.00,-1,0.00,-1,0.00,,,
cand_00476,193252,JWST,043,A6,101542816,149.7987432,1.9513118,149.7987432,1.9513118,0.000,-1,F277W,44.44,2,1.379,44.44,v04_diff_candidate,29.66,28.99,27.34,27.30,27.89,-1,19.10,-1,13.07,19.30,44.44,28.86,4.45,-1.55,8.80,-2.71,1.3793,22.04,2.08,21.50,2.87,22.47,1.48,,,
cand_00477,351660,JWST,028,A10,101541378,150.2361990,1.7833006,150.2361990,1.7833006,0.000,-1,F277W,44.27,2,1.378,44.27,v04_diff_candidate,29.24,29.10,27.06,26.88,-1,-1,-1,-1,13.04,13.33,44.27,38.52,0.00,0.00,0.00,0.00,1.3776,-1,0.00,-1,0.00,-1,0.00,,,
cand_00478,189243,JWST,043,A6,101542816,149.7345682,1.9453877,149.7345682,1.9453877,0.000,-1,F277W,44.14,2,1.376,44.14,v04_diff_candidate,29.00,28.59,26.54,26.52,-1,-1,-1,-1,14.79,16.74,44.14,34.11,0.00,0.00,0.00,0.00,1.3763,-1,0.00,-1,0.00,-1,0.00,,,
cand_00479,316373,JWST,041,A9,101541377,150.1079227,1.8500958,150.1079227,1.8500958,0.000,-1,F277W,43.60,2,1.371,43.60,v04_diff_candidate,28.94,28.80,27.01,26.94,-1,-1,-1,-1,18.66,14.18,43.60,29.72,0.00,0.00,0.00,0.00,1.3711,-1,0.00,-1,0.00,-1,0.00,,,
cand_00480,349078,JWST,028,A10,101541378,150.2553920,1.7559460,150.2553920,1.7559460,0.000,-1,F277W,43.47,2,1.370,43.47,v04_diff_candidate,29.44,29.21,26.83,27.43,-1,-1,-1,-1,10.62,13.41,43.47,17.39,0.00,0.00,0.00,0.00,1.3697,-1,0.00,-1,0.00,-1,0.00,,,
cand_00481,188395,JWST,056,A6,101542815,149.6712379,1.9605736,149.6712379,1.9605736,0.000,-1,F277W,43.32,2,1.368,43.32,v04_diff_candidate,28.92,29.17,27.09,27.18,-1,-1,-1,-1,10.26,13.31,43.32,25.59,0.00,0.00,0.00,0.00,1.3683,-1,0.00,-1,0.00,-1,0.00,,,
cand_00482,356752,JWST,040,A10,101541378,150.3157402,1.7944637,150.3157402,1.7944637,0.000,-1,F277W,43.17,2,1.367,43.17,v04_diff_candidate,28.90,28.71,27.42,27.88,-1,-1,-1,-1,20.77,21.63,43.17,18.41,0.00,0.00,0.00,0.00,1.3668,-1,0.00,-1,0.00,-1,0.00,,,
cand_00483,278412,JWST,041,A8,101542817,150.0627995,1.8820541,150.0627995,1.8820541,0.000,-1,F277W,42.95,2,1.365,42.95,v04_diff_candidate,29.98,-1,27.08,26.90,-1,-1,-1,20.48,6.55,-0.56,42.95,27.99,-0.44,-0.69,-1.18,2.57,1.3646,22.25,2.07,-1,-0.43,-1,-0.45,,,
cand_00484,471604,JWST,089,B3,101545697,150.1579307,2.4730276,150.1579307,2.4730276,0.000,-1,F444W,42.88,2,1.364,42.88,v04_diff_candidate,29.75,30.10,27.79,27.06,30.17,24.56,22.29,20.96,14.79,21.79,20.74,42.88,1.96,0.30,1.77,6.11,1.3639,24.99,0.84,23.78,1.86,22.61,5.21,,,
cand_00485,170095,JWST,052,A5,101542818,150.3222562,2.0453408,150.3222562,2.0453408,0.000,-1,F277W,42.84,2,1.363,42.84,v04_diff_candidate,-1,-1,27.00,27.33,31.43,-1,-1,22.56,-4.93,-2.18,42.84,20.17,0.68,-0.19,-1.85,1.05,1.3635,-1,-1.54,-1,-1.36,-1,-0.18,,,
cand_00486,313702,JWST,041,A9,101541377,150.0876853,1.8376257,150.0876853,1.8376257,0.000,-1,F277W,42.84,2,1.363,42.84,v04_diff_candidate,29.36,29.26,27.34,27.64,-1,-1,-1,-1,14.58,19.06,42.84,19.06,0.00,0.00,0.00,0.00,1.3635,-1,0.00,-1,0.00,-1,0.00,,,
cand_00487,130235,JWST,053,A4,101542817,150.1746854,2.0748293,150.1746854,2.0748293,0.000,-1,F444W,42.69,2,1.362,42.69,v04_diff_candidate,29.28,28.90,27.68,26.54,29.96,20.79,20.93,20.61,8.93,11.90,28.93,42.69,2.40,5.41,2.65,1.80,1.3620,22.80,5.22,23.22,2.64,23.17,2.22,,,
cand_00488,501627,JWST,076,B4,101544258,150.3668991,2.3390390,150.3668991,2.3390390,0.000,-1,F277W,42.59,2,1.361,42.59,v04_diff_candidate,31.14,30.45,27.46,27.25,-1,19.49,19.12,19.23,3.91,6.59,42.59,30.04,-0.31,10.36,10.95,10.41,1.3609,24.25,0.45,23.22,0.89,23.80,0.49,,,
cand_00489,272154,JWST,042,A8,101541377,149.9530806,1.8746188,149.9530806,1.8746188,0.000,-1,F277W,42.36,2,1.359,42.36,v04_diff_candidate,29.28,28.95,27.24,27.23,-1,-1,-1,-1,16.64,27.92,42.36,30.91,0.00,0.00,0.00,0.00,1.3585,-1,0.00,-1,0.00,-1,0.00,,,
cand_00490,312886,JWST,041,A9,101541377,150.1450397,1.8104645,150.1450397,1.8104645,0.000,-1,F277W,42.30,2,1.358,42.30,v04_diff_candidate,28.92,28.77,27.43,27.58,-1,-1,-1,-1,20.38,27.62,42.30,21.76,0.00,0.00,0.00,0.00,1.3580,-1,0.00,-1,0.00,-1,0.00,,,
cand_00491,97847,JWST,065,A3,101544257,150.1458728,2.1382629,150.1458728,2.1382629,0.000,-1,F277W,42.07,2,1.356,42.07,v04_diff_candidate,-1,-1,27.08,27.48,30.69,21.99,-1,23.18,-5.81,-10.68,42.07,16.97,1.28,2.68,-0.31,0.83,1.3556,24.66,0.77,-1,-0.39,24.31,0.81,,,
cand_00492,234039,JWST,043,A7,101542816,149.8555357,1.9290596,149.8555357,1.9290596,0.000,-1,F277W,41.81,2,1.353,41.81,v04_diff_candidate,29.42,29.52,27.35,27.41,29.16,-1,-1,-1,9.24,13.34,41.81,26.55,0.89,0.00,0.00,0.00,1.3528,-1,0.00,-1,0.00,-1,0.00,,,
cand_00493,272120,JWST,042,A8,101541377,149.9469089,1.8765480,149.9469089,1.8765480,0.000,-1,F277W,41.56,2,1.350,41.56,v04_diff_candidate,29.72,29.74,27.34,27.57,-1,-1,-1,-1,11.43,17.67,41.56,21.79,0.00,0.00,0.00,0.00,1.3502,-1,0.00,-1,0.00,-1,0.00,,,
cand_00494,353326,JWST,028,A10,101541378,150.3134268,1.7658524,150.3134268,1.7658524,0.000,-1,F277W,41.53,2,1.350,41.53,v04_diff_candidate,29.07,29.17,27.17,27.83,-1,-1,-1,-1,21.04,14.72,41.53,12.30,0.00,0.00,0.00,0.00,1.3499,-1,0.00,-1,0.00,-1,0.00,,,
cand_00495,518250,JWST,076,B4,101545698,150.3887298,2.4400138,150.3887298,2.4400138,0.000,-1,F444W,41.48,2,1.349,41.48,v04_diff_candidate,30.54,29.95,26.77,26.73,28.40,20.24,19.98,19.53,5.47,12.77,40.30,41.48,2.75,2.22,1.74,1.91,1.3493,23.08,0.56,22.59,0.50,22.31,0.46,,,
cand_00496,274326,JWST,042,A8,101542817,149.9550307,1.8903710,149.9550307,1.8903710,0.000,-1,F277W,41.48,2,1.349,41.48,v04_diff_candidate,29.48,28.95,27.23,27.07,-1,-1,-1,-1,7.57,12.67,41.48,40.79,0.00,0.00,0.00,0.00,1.3493,-1,0.00,-1,0.00,-1,0.00,,,
cand_00497,355070,JWST,040,A10,101541378,150.2347389,1.8089821,150.2347389,1.8089821,0.000,-1,F277W,41.41,2,1.349,41.41,v04_diff_candidate,29.22,29.42,27.28,27.52,-1,-1,-1,-1,16.74,17.71,41.41,16.74,0.00,0.00,0.00,0.00,1.3486,-1,0.00,-1,0.00,-1,0.00,,,
cand_00498,311273,JWST,029,A9,101541378,150.1926775,1.7793273,150.1926775,1.7793273,0.000,-1,F277W,41.39,2,1.348,41.39,v04_diff_candidate,28.69,28.78,26.67,26.76,-1,-1,-1,-1,7.72,9.32,41.39,27.37,0.00,0.00,0.00,0.00,1.3485,-1,0.00,-1,0.00,-1,0.00,,,
cand_00499,356131,JWST,028,A10,101541378,150.3242143,1.7859403,150.3242143,1.7859403,0.000,-1,F277W,41.15,2,1.346,41.15,v04_diff_candidate,29.35,29.65,27.22,27.67,-1,-1,-1,-1,12.76,12.77,41.15,15.26,0.00,0.00,0.00,0.00,1.3458,-1,0.00,-1,0.00,-1,0.00,,,
cand_00500,352455,JWST,028,A10,101541378,150.3102864,1.7616184,150.3102864,1.7616184,0.000,-1,F277W,40.78,2,1.342,40.78,v04_diff_candidate,29.77,29.69,27.33,27.47,-1,-1,-1,-1,17.11,8.71,40.78,23.98,0.00,0.00,0.00,0.00,1.3419,-1,0.00,-1,0.00,-1,0.00,,,
cand_00501,191442,JWST,043,A6,101542816,149.7632978,1.9521136,149.7632978,1.9521136,0.000,-1,F277W,40.68,2,1.341,40.68,v04_diff_candidate,29.50,29.14,27.41,27.54,-1,-1,-1,-1,17.24,16.19,40.68,22.99,-2.11,0.00,0.00,0.00,1.3408,-1,0.00,-1,0.00,-1,0.00,,,
cand_00502,449765,JWST,102,B1,101545697,150.0593912,2.6319017,150.0593912,2.6319017,0.000,-1,F277W,27.41,2,1.341,27.41,v04_diff_candidate,28.58,28.38,27.48,27.77,-1,-1,-1,22.48,40.66,38.81,27.41,13.35,-2.45,-4.25,-0.21,1.49,1.3406,-1,-1.55,-1,-0.51,25.00,0.91,,,
cand_00503,232275,JWST,042,A7,101542816,149.9317499,1.8900948,149.9317499,1.8900948,0.000,-1,F277W,40.49,2,1.339,40.49,v04_diff_candidate,29.40,28.91,27.43,27.54,-1,-1,-1,-1,16.82,23.53,40.49,21.02,0.00,0.00,0.00,0.00,1.3388,-1,0.00,-1,0.00,-1,0.00,,,
cand_00504,271418,JWST,042,A8,101541377,149.9661564,1.8629700,149.9661564,1.8629700,0.000,-1,F277W,40.41,2,1.338,40.41,v04_diff_candidate,29.51,29.10,26.96,26.95,-1,-1,-1,-1,4.75,7.12,40.41,28.52,0.00,0.00,0.00,0.00,1.3379,-1,0.00,-1,0.00,-1,0.00,,,
cand_00505,349375,JWST,028,A10,101541378,150.2763598,1.7513563,150.2763598,1.7513563,0.000,-1,F277W,40.30,2,1.337,40.30,v04_diff_candidate,28.76,28.91,27.03,27.39,-1,-1,-1,-1,10.35,10.57,40.30,18.69,0.00,0.00,0.00,0.00,1.3366,-1,0.00,-1,0.00,-1,0.00,,,
cand_00506,272482,JWST,042,A8,101541377,149.9669344,1.8723392,149.9669344,1.8723392,0.000,-1,F277W,40.02,2,1.334,40.02,v04_diff_candidate,29.38,29.76,27.38,27.87,-1,-1,-1,-1,11.82,9.57,40.02,18.98,0.00,0.00,0.00,0.00,1.3336,-1,0.00,-1,0.00,-1,0.00,,,
cand_00507,188440,JWST,043,A6,101542816,149.7373648,1.9370421,149.7373648,1.9370421,0.000,-1,F277W,39.98,2,1.333,39.98,v04_diff_candidate,29.14,28.77,27.01,26.96,-1,-1,-1,-1,11.38,21.90,39.98,27.35,0.00,0.00,0.00,0.00,1.3331,-1,0.00,-1,0.00,-1,0.00,,,
cand_00508,374266,JWST,028,A10,101541378,150.2712679,1.7526640,150.2712679,1.7526640,0.000,-1,F277W,39.86,2,1.332,39.86,v04_diff_candidate,28.36,28.49,26.91,26.75,-1,-1,-1,-1,25.27,19.82,39.86,31.35,0.00,0.00,0.00,0.00,1.3317,-1,0.00,-1,0.00,-1,0.00,,,
cand_00509,100689,JWST,065,A3,101544257,150.0981078,2.1749075,150.0981078,2.1749075,0.000,-1,F444W,39.84,2,1.332,39.84,v04_diff_candidate,29.74,29.29,27.81,26.45,29.75,20.94,20.51,20.25,13.99,18.65,26.73,39.84,2.75,1.20,0.97,0.81,1.3316,-1,-0.26,-1,-0.26,-1,-0.15,,,
