id,primary_id,telescope,hst_tile,jwst_tile,euclid_tile,host_ra,host_dec,sn_ra,sn_dec,sn_host_sep_arcsec,host_z,best_band,best_snr,combined_sigma,max_snr_detect,n_3sig_detect,quality_flag,mag_F814W,mag_VIS,mag_Y,mag_J,mag_H,mag_F115W,mag_F150W,mag_F277W,mag_F444W,snr_F814W,snr_VIS,snr_Y,snr_J,snr_H,snr_F115W,snr_F150W,snr_F277W,snr_F444W,cnn_conf_hst,cnn_conf_jwst,cnn_conf_vis,cnn_conf_nisp,composite_confidence
cand_02231,EuclidID_1501650526025537792,JWST,089,B2,101545697,150.1650527,2.5537914,150.1650527,2.5537914,0.000,-1,F277W,14.83,0.888,14.83,1,cnn_candidate,26.62,25.52,18.39,18.17,18.14,28.31,28.57,26.57,26.76,16.59,7.05,26.14,27.56,29.87,4.77,4.46,14.83,11.95,0.0002,0.8882,0.0000,0.0000,0.8880
cand_02232,685864,EUCLID-NISP,077,B8,101544257,150.2036633,2.3360471,150.2036633,2.3360471,0.000,-1,H,23.72,0.888,23.72,1,cnn_candidate,27.70,27.05,17.82,16.93,16.46,29.14,29.16,23.66,23.40,7.05,5.85,12.24,15.98,23.72,1.79,1.47,34.16,46.24,0.1103,0.0000,0.0005,0.9980,0.8880
cand_02233,EuclidID_1497357552024871168,HST,091,,101545695,149.7357552,2.4871132,149.7357552,2.4871132,0.000,-1,,0.00,0.888,0.00,1,cnn_candidate,-1,27.31,17.95,17.95,16.70,-1,-1,-1,-1,-0.23,0.64,0.24,0.19,0.94,0.00,0.00,0.00,0.00,0.8879,nan,0.0000,0.0000,0.8879
cand_02234,EuclidID_1502950588019182592,EUCLID-VIS,040,A10,101542818,150.2950588,1.9182576,150.2950588,1.9182576,0.000,-1,VIS,550.67,0.888,550.67,1,cnn_candidate,23.42,21.78,15.45,15.15,15.27,22.09,21.74,22.20,23.01,36.18,550.67,16.01,12.67,9.25,267.31,211.20,1328.02,797.38,0.0000,0.0000,0.9984,0.1108,0.8878
cand_02235,EuclidID_1500189713023113728,EUCLID-VIS,078,B7,101544257,150.0189714,2.3113747,150.0189714,2.3113747,0.000,-1,VIS,15.97,0.888,15.97,1,cnn_candidate,23.68,22.86,14.59,13.93,13.60,24.23,23.54,21.33,21.67,28.03,15.97,83.40,94.71,109.48,6.34,7.10,50.84,64.39,0.0000,0.0000,0.8960,0.0092,0.8878
cand_02236,554347,HST,075,B5,101544259,150.5046300,2.3775806,150.5046300,2.3775806,0.000,-1,F814W,10.15,0.888,10.15,1,cnn_candidate,27.70,27.13,20.72,21.90,-1,27.95,27.56,26.68,26.38,10.15,13.30,2.68,0.79,-2.43,9.56,14.81,51.41,48.13,0.8879,0.0000,0.0000,0.0003,0.8876
cand_02237,EuclidID_1501645513021420544,EUCLID-VIS,065,A3,101544257,150.1645513,2.1420662,150.1645513,2.1420662,0.000,-1,VIS,993.85,0.888,993.85,1,cnn_candidate,20.81,20.64,13.59,13.30,13.47,21.00,19.85,20.67,20.90,471.03,993.85,3159.79,2711.77,2734.49,100.86,432.36,1091.54,1221.33,0.0000,0.0000,0.8875,0.0000,0.8875
cand_02238,EuclidID_1504164091021045248,EUCLID-NISP,051,B10,101542818,150.4164091,2.1045189,150.4164091,2.1045189,0.000,-1,Y,4.44,0.887,4.44,1,cnn_candidate,26.95,25.47,17.97,17.48,17.37,27.73,27.73,25.09,24.51,13.61,25.82,4.44,3.96,3.34,6.83,6.40,34.57,60.24,0.0002,0.0002,0.1019,0.9882,0.8875
cand_02239,EuclidID_1504163999021045248,EUCLID-NISP,051,B10,101542818,150.4163999,2.1045250,150.4163999,2.1045250,0.000,-1,Y,5.01,0.887,5.01,1,cnn_candidate,27.02,25.75,17.96,17.46,17.38,27.73,27.76,25.28,24.64,12.37,23.08,5.01,4.52,3.48,5.13,4.40,27.59,52.37,0.0002,0.0002,0.1019,0.9882,0.8875
cand_02240,HSTID_2002,JWST,054,A7,101542817,149.9656710,2.0335770,149.9656710,2.0335770,0.000,-1,F150W,14.41,0.887,14.41,1,cnn_candidate,27.25,26.59,19.73,20.13,18.38,28.21,28.04,26.90,26.97,13.35,8.81,0.08,0.04,0.23,10.33,14.41,10.35,4.18,0.0413,0.9257,0.0000,0.0000,0.8874
cand_02241,HSTID_386,HST,064,B9,101544258,150.2795890,2.2719940,150.2795890,2.2719940,0.000,-1,F814W,208.52,0.887,208.52,1,cnn_candidate,24.05,24.24,16.98,16.66,16.84,26.19,25.63,24.01,24.45,208.52,38.99,483.69,557.63,496.03,2.77,5.05,364.74,246.22,0.8873,0.0000,0.0000,0.0000,0.8873
cand_02242,EuclidID_1501327248020288000,EUCLID-VIS,053,A3,101542817,150.1327248,2.0288073,150.1327248,2.0288073,0.000,-1,VIS,14.56,0.887,14.56,1,cnn_candidate,23.15,22.66,14.04,13.27,12.89,24.00,23.00,20.58,20.73,31.74,14.56,79.16,83.95,92.38,4.86,8.92,50.14,57.47,0.0000,0.0000,0.8875,0.0006,0.8870
cand_02243,81990,EUCLID-VIS,053,A3,101542817,150.1327290,2.0288131,150.1327290,2.0288131,0.000,-1,VIS,16.36,0.887,16.36,1,cnn_candidate,23.13,22.71,14.04,13.28,12.89,24.37,23.09,20.58,20.73,34.85,16.36,79.30,83.42,92.15,3.58,8.36,50.45,57.78,0.0000,0.0000,0.8875,0.0006,0.8870
cand_02244,EuclidID_1500486563026899200,EUCLID-VIS,102,,101547136,150.0486760,2.6899690,150.0486760,2.6899690,0.000,-1,VIS,41.99,0.887,41.99,1,cnn_candidate,20.69,21.47,13.84,13.53,13.68,-1,-1,-1,-1,1365.17,41.99,2153.00,2031.70,2262.69,0.00,0.00,0.00,0.00,0.0000,nan,0.8875,0.0007,0.8869
cand_02245,774188,HST,075,B10,101544258,150.4366715,2.2941283,150.4366715,2.2941283,0.000,-1,F814W,2.24,0.887,2.24,1,cnn_candidate,29.41,29.40,19.13,-1,21.32,-1,28.73,26.83,26.29,2.24,0.38,0.30,-0.13,0.07,-0.62,5.41,18.31,30.75,0.8880,0.0000,0.0013,0.0000,0.8868
cand_02246,EuclidID_1503798673014688768,EUCLID-VIS,016,,101539938,150.3798674,1.4688654,150.3798674,1.4688654,0.000,-1,VIS,32.34,0.887,32.34,1,cnn_candidate,-1,22.41,14.77,14.15,13.92,-1,-1,-1,-1,0.00,32.34,79.88,88.18,97.59,0.00,0.00,0.00,0.00,0.0000,nan,0.9781,0.0935,0.8867
cand_02247,EuclidID_1498684119018167040,EUCLID-NISP,043,,101541376,149.8684120,1.8167055,149.8684120,1.8167055,0.000,-1,Y,12.10,0.886,12.10,1,cnn_candidate,28.58,21.32,16.23,16.28,16.77,-1,-1,-1,-1,3.29,801.42,12.10,4.81,1.52,0.00,0.00,0.00,0.00,0.1107,nan,0.0000,0.9967,0.8864
cand_02248,EuclidID_1497886270015940352,EUCLID-VIS,019,,101539936,149.7886271,1.5940401,149.7886271,1.5940401,0.000,-1,VIS,10.34,0.886,10.34,1,cnn_candidate,24.27,23.04,15.05,14.29,13.99,-1,-1,-1,-1,21.63,10.34,78.11,93.89,123.36,0.00,0.00,0.00,0.00,0.0006,nan,0.8987,0.0138,0.8863
cand_02249,EuclidID_1497813616017603328,HST,031,,101541376,149.7813617,1.7603303,149.7813617,1.7603303,0.000,-1,F814W,7.26,0.886,7.26,1,cnn_candidate,27.39,25.33,18.07,17.79,17.67,-1,-1,-1,-1,7.26,11.52,25.98,24.74,29.67,0.00,0.00,0.00,0.00,0.8863,nan,0.0000,0.0000,0.8862
cand_02250,398591,HST,090,B1,101545696,149.9790080,2.5681840,149.9790080,2.5681840,0.000,-1,F814W,1.02,0.886,1.02,1,cnn_candidate,29.68,27.16,19.51,18.66,18.93,28.03,27.55,26.80,26.80,1.02,2.22,22.87,29.93,23.00,12.88,19.50,24.09,13.94,0.8863,0.0000,0.0003,0.0000,0.8861
cand_02251,HSTID_2135,HST,039,,101541379,150.5580970,1.8461910,150.5580970,1.8461910,0.000,-1,F814W,15.75,0.886,15.75,1,cnn_candidate,26.60,27.03,19.60,18.68,18.84,-1,-1,-1,-1,15.75,4.68,1.90,2.55,1.75,0.00,0.00,0.00,0.00,0.8858,nan,0.0000,0.0000,0.8858
cand_02252,EuclidID_1501376664024633088,JWST,089,B2,101545697,150.1376664,2.4633017,150.1376664,2.4633017,0.000,-1,F277W,24.82,0.886,24.82,1,cnn_candidate,26.75,25.80,18.81,18.50,18.30,28.20,28.12,26.71,27.40,24.18,22.70,0.64,0.46,0.41,5.64,5.17,24.82,11.64,0.0003,0.9975,0.1120,0.0234,0.8858
cand_02253,329932,HST,041,A9,101542817,150.1925211,1.9255386,150.1925211,1.9255386,0.000,-1,F814W,5.16,0.885,5.16,1,cnn_candidate,27.80,26.44,18.16,17.59,17.41,27.90,27.54,25.11,24.24,5.16,3.07,48.74,80.60,107.29,8.35,11.89,46.63,78.96,0.9156,0.0329,0.0001,0.0079,0.8855
cand_02254,EuclidID_1503341846020293120,EUCLID-VIS,052,A5,101542818,150.3341846,2.0293159,150.3341846,2.0293159,0.000,-1,VIS,555.35,0.885,555.35,1,cnn_candidate,23.12,21.25,15.01,14.71,14.83,21.65,21.33,21.91,22.69,25.99,555.35,1929.83,2270.41,2056.59,218.11,165.08,1306.92,887.71,0.0000,0.0000,0.8861,0.0008,0.8854
cand_02255,403893,EUCLID-NISP,090,B1,101545696,149.9597580,2.6136120,149.9597580,2.6136120,0.000,-1,J,247.07,0.885,247.07,1,cnn_candidate,25.86,25.49,17.87,17.01,16.75,28.12,27.97,25.85,25.87,46.34,13.80,195.63,247.07,245.53,3.98,4.33,2.91,0.83,0.0000,0.0602,0.0000,0.9421,0.8854
cand_02256,EuclidID_1498466636026937856,EUCLID-VIS,103,,101547135,149.8466637,2.6937972,149.8466637,2.6937972,0.000,-1,VIS,10.83,0.885,10.83,1,cnn_candidate,24.08,22.45,14.04,13.58,13.51,-1,-1,-1,-1,13.81,10.83,60.33,62.42,64.52,0.00,0.00,0.00,0.00,0.0024,nan,0.9725,0.0896,0.8853
cand_02257,EuclidID_1504027606030142464,EUCLID-NISP,,,101548576,150.4027606,3.0142432,150.4027606,3.0142432,0.000,-1,H,20.44,0.885,20.44,1,cnn_candidate,-1,26.08,17.53,17.29,17.23,-1,-1,-1,-1,0.00,4.83,19.05,18.38,20.44,0.00,0.00,0.00,0.00,nan,nan,0.0598,0.9416,0.8853
cand_02258,EuclidID_1509704687024751360,EUCLID-VIS,,,101545700,150.9704688,2.4751325,150.9704688,2.4751325,0.000,-1,VIS,49.55,0.885,49.55,1,cnn_candidate,-1,22.69,15.09,14.32,14.08,-1,-1,-1,-1,0.00,49.55,108.92,132.77,163.24,0.00,0.00,0.00,0.00,nan,nan,0.9017,0.0182,0.8853
cand_02259,211860,JWST,055,A6,101542816,149.8370028,2.0732647,149.8370028,2.0732647,0.000,-1,F277W,12.44,0.885,12.44,1,cnn_candidate,27.26,25.89,18.20,17.87,17.75,27.85,28.00,26.91,26.45,10.54,8.34,26.43,25.70,31.64,5.13,6.85,12.44,11.32,0.0140,0.8978,0.0001,0.0006,0.8852
cand_02260,EuclidID_1500516670020736768,JWST,054,A3,101542817,150.0516671,2.0736810,150.0516671,2.0736810,0.000,-1,F444W,7.66,0.885,7.66,1,cnn_candidate,-1,27.58,16.97,16.32,16.06,28.91,29.98,26.20,24.74,-1.91,1.87,83.84,110.64,139.95,2.16,0.44,1.43,7.66,0.0048,0.9731,0.0000,0.0906,0.8850
cand_02261,HSTID_1419,JWST,087,B5,101545699,150.4967690,2.4702590,150.4967690,2.4702590,0.000,-1,F277W,15.44,0.885,15.44,1,cnn_candidate,27.08,27.30,20.20,20.08,20.15,-1,-1,27.42,28.05,19.38,3.61,5.42,3.84,2.56,-0.58,-0.81,15.44,9.16,0.0052,0.8896,0.0000,0.0000,0.8849
cand_02262,EuclidID_1501863063021413632,JWST,065,A3,101544257,150.1863063,2.1413571,150.1863063,2.1413571,0.000,-1,F444W,10.97,0.885,10.97,1,cnn_candidate,27.63,28.16,19.44,17.94,17.38,29.23,28.21,24.97,23.68,6.42,7.06,42.32,90.75,152.84,2.38,4.52,9.37,10.97,0.0519,0.9332,0.0000,0.0001,0.8848
cand_02263,EuclidID_1493042764016051968,EUCLID-VIS,,,101539934,149.3042764,1.6051847,149.3042764,1.6051847,0.000,-1,VIS,20.26,0.885,20.26,1,cnn_candidate,-1,22.48,14.19,13.36,12.94,-1,-1,-1,-1,0.00,20.26,117.24,135.90,153.02,0.00,0.00,0.00,0.00,nan,nan,0.8850,0.0002,0.8848
cand_02264,EuclidID_1499594572015296000,EUCLID-VIS,018,,101539937,149.9594572,1.5295874,149.9594572,1.5295874,0.000,-1,VIS,9.63,0.885,9.63,1,cnn_candidate,-1,23.29,14.85,14.11,13.76,-1,-1,-1,-1,0.00,9.63,66.49,74.27,86.36,0.00,0.00,0.00,0.00,0.0000,nan,0.9454,0.0642,0.8848
cand_02265,756029,HST,064,B10,101544258,150.3657809,2.1674382,150.3657809,2.1674382,0.000,-1,F814W,2.48,0.885,2.48,1,cnn_candidate,28.94,26.69,18.84,18.45,18.18,27.52,27.10,25.75,25.58,2.48,3.50,2.88,2.75,3.03,10.99,18.66,65.70,67.13,0.8967,0.0010,0.0005,0.0134,0.8847
cand_02266,HSTID_1225,HST,031,,101541376,149.7466460,1.6280300,149.7466460,1.6280300,0.000,-1,F814W,6.91,0.885,6.91,1,cnn_candidate,27.75,-1,-1,18.44,19.11,-1,-1,-1,-1,6.91,-0.56,-0.36,0.79,0.64,0.00,0.00,0.00,0.00,0.8847,nan,0.0000,0.0000,0.8847
cand_02267,131538,HST,052,A4,101542818,150.2280095,2.0641059,150.2280095,2.0641059,0.000,-1,F814W,8.26,0.885,8.26,1,cnn_candidate,27.96,27.06,19.62,19.29,18.44,27.82,27.40,26.80,26.87,8.26,12.10,1.58,1.24,2.46,9.83,14.79,29.86,17.17,0.9918,0.0000,0.0000,0.1080,0.8847
cand_02268,EuclidID_1505032647026130688,EUCLID-VIS,087,,101545699,150.5032647,2.6130772,150.5032647,2.6130772,0.000,-1,VIS,25.54,0.885,25.54,1,cnn_candidate,23.18,21.94,13.99,13.41,13.18,-1,-1,-1,-1,20.18,25.54,164.15,171.07,189.89,0.00,0.00,0.00,0.00,0.0000,nan,0.8875,0.0033,0.8846
cand_02269,384833,EUCLID-VIS,090,B1,101545696,149.9327313,2.4870497,149.9327313,2.4870497,0.000,-1,VIS,1.73,0.885,1.73,1,cnn_candidate,27.16,27.06,19.08,18.66,18.53,28.28,27.75,26.63,26.85,14.75,1.73,1.52,2.10,4.44,5.79,14.80,52.29,35.18,0.0000,0.0000,0.9955,0.1113,0.8846
cand_02270,EuclidID_1497130662017363200,EUCLID-VIS,032,,101541376,149.7130790,1.7363780,149.7130790,1.7363780,0.000,-1,VIS,33.67,0.885,33.67,1,cnn_candidate,21.02,21.94,14.29,13.89,14.00,-1,-1,-1,-1,1360.91,33.67,271.07,202.48,165.76,0.00,0.00,0.00,0.00,0.0000,nan,0.9879,0.1046,0.8846
cand_02271,66921,HST,054,A2,101542816,149.9211669,2.0873492,149.9211669,2.0873492,0.000,-1,F814W,0.74,0.884,0.74,1,cnn_candidate,30.46,-1,21.91,22.00,21.55,27.40,-1,31.07,-1,0.74,-0.91,0.30,0.21,0.31,12.15,-1.46,0.81,-4.22,0.8846,0.0000,0.0000,0.0004,0.8843
cand_02272,289606,HST,041,A8,101542817,150.0951928,1.9564978,150.0951928,1.9564978,0.000,-1,F814W,3.96,0.884,3.96,1,cnn_candidate,27.89,26.11,18.36,17.84,17.83,28.75,28.15,25.96,25.65,3.96,4.42,103.08,163.64,149.28,4.59,8.17,15.98,38.19,0.8843,0.0000,0.0001,0.0001,0.8842
cand_02273,EuclidID_1504301995020993792,JWST,051,B10,101542818,150.4301996,2.0993701,150.4301996,2.0993701,0.000,-1,F444W,11.32,0.884,11.32,1,cnn_candidate,27.34,25.99,16.78,16.01,15.45,29.33,27.70,24.29,23.04,8.25,21.21,145.04,179.78,245.34,0.66,1.55,4.66,11.32,0.0014,0.9975,0.0000,0.1139,0.8839
cand_02274,EuclidID_1505198030025727744,EUCLID-VIS,087,,101545699,150.5198160,2.5727720,150.5198160,2.5727720,0.000,-1,VIS,26.65,0.884,26.65,1,cnn_candidate,22.22,21.87,13.81,13.13,12.83,-1,-1,-1,-1,95.84,26.65,210.66,232.01,252.14,0.00,0.00,0.00,0.00,0.0000,nan,0.8851,0.0014,0.8839
cand_02275,EuclidID_1501341796026340608,HST,101,,101547136,150.1341797,2.6340578,150.1341797,2.6340578,0.000,-1,F814W,8.64,0.884,8.64,1,cnn_candidate,26.85,25.53,17.90,17.57,17.64,-1,-1,-1,-1,8.64,18.58,113.88,107.74,114.49,0.00,0.00,0.00,0.00,0.8839,nan,0.0000,0.0001,0.8838
cand_02276,EuclidID_1501341800026340608,HST,101,,101547136,150.1341800,2.6340583,150.1341800,2.6340583,0.000,-1,F814W,8.76,0.884,8.76,1,cnn_candidate,26.84,25.49,17.91,17.57,17.64,-1,-1,-1,-1,8.76,18.60,113.50,107.85,114.51,0.00,0.00,0.00,0.00,0.8839,nan,0.0000,0.0001,0.8838
cand_02277,EuclidID_1494570804024340736,EUCLID-NISP,081,,101545694,149.4570804,2.4340711,149.4570804,2.4340711,0.000,-1,Y,14.70,0.884,14.70,1,cnn_candidate,-1,23.45,16.87,16.57,16.59,-1,-1,-1,-1,0.00,48.32,14.70,9.61,6.98,0.00,0.00,0.00,0.00,0.0000,nan,0.0673,0.9475,0.8838
cand_02278,HSTID_1412,HST,101,,101547136,150.1213750,2.7798280,150.1213750,2.7798280,0.000,-1,F814W,4.86,0.884,4.86,1,cnn_candidate,27.81,27.13,18.75,18.25,18.06,-1,-1,-1,-1,4.86,2.31,6.29,7.27,10.02,0.00,0.00,0.00,0.00,0.8887,nan,0.0048,0.0059,0.8835
cand_02279,189820,HST,043,A6,101542816,149.7335240,1.9507867,149.7335240,1.9507867,0.000,-1,F814W,1.99,0.883,1.99,1,cnn_candidate,29.00,-1,-1,-1,-1,28.66,27.85,26.52,26.40,1.99,0.00,0.00,0.00,0.00,4.95,12.36,23.70,10.73,0.8835,0.0000,0.0000,0.0001,0.8834
cand_02280,EuclidID_1500003500021608960,EUCLID-VIS,066,A2,101544257,150.0003501,2.1608963,150.0003501,2.1608963,0.000,-1,VIS,10.25,0.883,10.25,1,cnn_candidate,25.14,23.62,15.59,15.19,14.96,28.48,27.18,23.20,23.19,9.25,10.25,4.80,5.41,7.81,0.59,1.14,18.38,32.37,0.0000,0.0000,0.8833,0.0000,0.8833
cand_02281,451013,EUCLID-NISP,089,B2,101545697,150.0990035,2.6260130,150.0990035,2.6260130,0.000,-1,H,1.70,0.883,1.70,1,cnn_candidate,-1,29.45,20.03,19.08,18.54,29.10,28.33,27.01,27.45,-1.86,3.03,1.02,1.35,1.70,3.02,6.87,24.45,8.33,0.0621,0.0622,0.0002,0.9418,0.8832
cand_02282,231892,HST,043,A7,101542816,149.8194226,1.9281493,149.8194226,1.9281493,0.000,-1,F814W,8.82,0.883,8.82,1,cnn_candidate,27.48,-1,-1,-1,-1,28.05,28.10,26.29,26.49,8.82,0.00,0.00,0.00,0.00,7.80,8.27,20.30,16.79,0.8879,0.0053,0.0000,0.0001,0.8832
cand_02283,EuclidID_1492725944020200704,EUCLID-VIS,,,101542814,149.2725944,2.0200828,149.2725944,2.0200828,0.000,-1,VIS,890.65,0.883,890.65,1,cnn_candidate,-1,21.40,-1,-1,-1,-1,-1,-1,-1,0.00,890.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,0.8832,0.0001,0.8831
cand_02284,EuclidID_1495766816017010688,EUCLID-NISP,032,,101541375,149.5767740,1.7010980,149.5767740,1.7010980,0.000,-1,H,1313.17,0.883,1313.17,1,cnn_candidate,19.92,22.55,13.20,12.77,12.87,-1,-1,-1,-1,1346.65,2.56,1268.02,1250.62,1313.17,0.00,0.00,0.00,0.00,0.0000,nan,0.1167,0.9995,0.8828
cand_02285,167848,EUCLID-NISP,052,A5,101542818,150.3707160,2.0050260,150.3707160,2.0050260,0.000,-1,H,4.52,0.883,4.52,1,cnn_candidate,26.32,26.07,18.09,17.57,17.26,29.50,29.09,26.60,26.52,30.63,15.23,3.72,3.70,4.52,1.18,1.81,17.55,16.44,0.0037,0.1069,0.0025,0.9885,0.8828
cand_02286,98025,HST,065,A3,101544257,150.0728631,2.1657669,150.0728631,2.1657669,0.000,-1,,0.00,0.883,0.00,1,cnn_candidate,-1,29.04,18.21,17.45,17.05,29.10,27.51,24.64,23.76,-0.65,0.41,110.69,167.09,240.71,3.55,13.04,31.64,64.08,0.8852,0.0030,0.0000,0.0000,0.8826
cand_02287,648477,JWST,077,B7,101545697,150.1030210,2.4049260,150.1030210,2.4049260,0.000,-1,F444W,0.88,0.882,0.88,1,cnn_candidate,25.87,27.08,17.97,17.56,17.54,-1,-1,32.84,28.60,42.94,2.76,52.74,58.99,54.99,-0.07,-0.10,0.02,0.88,0.1107,0.9922,0.0001,0.0040,0.8824
cand_02288,EuclidID_1508892525027181824,EUCLID-NISP,097,,101547139,150.8892526,2.7181888,150.8892526,2.7181888,0.000,-1,H,91.73,0.882,91.73,1,cnn_candidate,-1,24.46,16.12,15.69,15.65,-1,-1,-1,-1,0.00,18.58,81.76,84.30,91.73,0.00,0.00,0.00,0.00,0.0000,nan,0.0957,0.9756,0.8823
cand_02289,EuclidID_1493060019021543680,EUCLID-VIS,,,101544254,149.3060020,2.1543609,149.3060020,2.1543609,0.000,-1,VIS,0.93,0.882,0.93,1,cnn_candidate,-1,27.30,-1,-1,-1,-1,-1,-1,-1,0.00,0.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,0.8824,0.0001,0.8823
cand_02290,EuclidID_1500632549023741952,EUCLID-NISP,077,B7,101544257,150.0633290,2.3743070,150.0633290,2.3743070,0.000,-1,J,313.87,0.882,313.87,1,cnn_candidate,22.32,27.51,16.23,15.93,16.02,-1,28.80,28.29,28.38,837.01,0.08,313.21,313.87,300.95,-1.25,2.94,0.31,0.14,0.0000,0.0000,0.0636,0.9419,0.8819
cand_02291,EuclidID_1505677011026136320,EUCLID-VIS,086,,101545699,150.5677250,2.6136080,150.5677250,2.6136080,0.000,-1,VIS,30.21,0.882,30.21,1,cnn_candidate,22.28,22.21,13.96,13.35,13.04,-1,-1,-1,-1,120.38,30.21,175.16,185.47,201.31,0.00,0.00,0.00,0.00,0.0000,nan,0.9103,0.0313,0.8819
cand_02292,EuclidID_1502448180018315776,EUCLID-VIS,040,A10,101541378,150.2448181,1.8315663,150.2448181,1.8315663,0.000,-1,VIS,551.83,0.882,551.83,1,cnn_candidate,26.62,20.80,14.36,14.02,14.16,20.96,21.05,21.14,21.79,0.11,551.83,796.11,1048.57,840.69,198.01,120.84,1257.93,906.08,0.0000,0.0000,0.8826,0.0008,0.8818
cand_02293,EuclidID_1502939620029634304,EUCLID-NISP,,,101548575,150.2939620,2.9634322,150.2939620,2.9634322,0.000,-1,H,57.02,0.882,57.02,1,cnn_candidate,-1,24.85,16.07,15.51,15.30,-1,-1,-1,-1,0.00,5.95,45.53,49.38,57.02,0.00,0.00,0.00,0.00,nan,nan,0.0861,0.9649,0.8818
cand_02294,439534,EUCLID-NISP,089,B2,101545697,150.1502960,2.5295150,150.1502960,2.5295150,0.000,-1,H,100.09,0.882,100.09,1,cnn_candidate,24.75,24.62,16.94,16.43,16.17,24.98,24.68,23.26,23.81,43.48,6.70,75.05,81.93,100.09,57.70,54.96,66.45,38.66,0.0844,0.0000,0.0037,0.9628,0.8816
cand_02295,EuclidID_1492966510021141504,EUCLID-VIS,,,101542814,149.2966511,2.1141623,149.2966511,2.1141623,0.000,-1,VIS,31.10,0.882,31.10,1,cnn_candidate,-1,23.16,-1,-1,-1,-1,-1,-1,-1,0.00,31.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,nan,nan,0.8816,0.0001,0.8815
cand_02296,7678,HST,067,A1,101544256,149.7591720,2.1922680,149.7591720,2.1922680,0.000,-1,F814W,508.40,0.881,508.40,1,cnn_candidate,23.19,23.66,16.81,16.51,16.69,-1,32.54,25.43,25.44,508.40,59.97,83.14,72.76,49.12,-0.02,0.00,18.19,81.90,0.8817,0.0000,0.0000,0.0003,0.8815
cand_02297,HSTID_708,EUCLID-NISP,075,B5,101544259,150.5414380,2.3441000,150.5414380,2.3441000,0.000,-1,Y,0.63,0.881,0.63,1,cnn_candidate,27.38,29.97,19.79,20.10,20.30,-1,-1,-1,-1,11.36,0.14,0.63,0.25,0.12,0.00,0.00,0.00,0.00,0.0017,0.0000,0.1162,0.9973,0.8814
cand_02298,92784,EUCLID-VIS,065,A3,101544257,150.0828840,2.1297600,150.0828840,2.1297600,0.000,-1,VIS,11.35,0.881,11.35,1,cnn_candidate,20.91,22.23,14.78,14.65,14.87,27.25,26.92,25.46,25.50,1357.06,11.35,804.94,455.07,303.03,0.31,0.36,0.87,5.32,0.0000,0.0000,0.8829,0.0018,0.8814
cand_02299,630876,HST,078,B7,101544257,149.9953281,2.3253427,149.9953281,2.3253427,0.000,-1,F814W,1.91,0.881,1.91,1,cnn_candidate,28.85,27.42,17.68,16.86,16.31,28.96,27.50,22.86,21.90,1.91,1.59,31.08,42.34,76.15,3.92,10.63,75.64,194.72,0.9941,0.0000,0.0001,0.1135,0.8812
cand_02300,EuclidID_1499984686014108928,EUCLID-VIS,,,101539937,149.9984687,1.4108985,149.9984687,1.4108985,0.000,-1,VIS,11.89,0.881,11.89,1,cnn_candidate,-1,23.25,14.85,14.01,13.71,-1,-1,-1,-1,0.00,11.89,66.98,81.87,102.48,0.00,0.00,0.00,0.00,nan,nan,0.9125,0.0343,0.8812
cand_02301,275850,JWST,041,A8,101541377,150.0714941,1.8585903,150.0714941,1.8585903,0.000,-1,F277W,19.41,0.881,19.41,1,cnn_candidate,27.50,-1,-1,-1,-1,27.94,28.21,26.56,27.02,5.90,0.00,0.00,0.00,0.00,8.30,8.28,19.41,11.18,0.1176,0.9982,0.0000,0.0001,0.8809
cand_02302,679222,EUCLID-VIS,077,B8,101544257,150.1120180,2.3228660,150.1120180,2.3228660,0.000,-1,VIS,6.83,0.881,6.83,1,cnn_candidate,21.58,23.30,15.13,14.85,14.95,-1,30.72,25.74,25.31,1296.72,6.83,1260.53,1828.54,1669.78,-0.09,0.02,0.51,3.12,0.0000,0.0000,0.9895,0.1100,0.8806
cand_02303,706622,EUCLID-VIS,065,B9,101544258,150.2268160,2.1688560,150.2268160,2.1688560,0.000,-1,VIS,118.45,0.881,118.45,1,cnn_candidate,21.79,22.42,14.72,14.35,14.46,25.25,24.92,22.46,22.50,1177.07,118.45,43.05,35.04,26.13,0.22,0.23,75.12,187.24,0.0000,0.0000,0.9314,0.0545,0.8806
cand_02304,210277,EUCLID-VIS,055,A6,101542816,149.7547683,2.0904980,149.7547683,2.0904980,0.000,-1,VIS,0.17,0.881,0.17,1,cnn_candidate,26.46,25.47,16.47,16.19,16.47,27.09,26.97,25.64,25.44,7.84,0.17,178.24,193.28,178.17,13.17,14.62,11.58,5.78,0.0000,0.0000,0.9999,0.1194,0.8806
cand_02305,HSTID_1075,HST,054,A2,101542817,149.9604310,2.1222130,149.9604310,2.1222130,0.000,-1,F814W,7.18,0.880,7.18,1,cnn_candidate,27.87,-1,22.39,-1,21.82,29.64,32.29,-1,-1,7.18,-1.70,0.40,-0.38,0.65,2.21,0.26,-0.06,-1.13,0.8804,0.0000,0.0000,0.0000,0.8804
